,LP2_c1_surpass_rade,LP2_makespan,LP2_makespan_c1,LP2_makespan_c2,LP2_workload_rade,LP3_c1_surpass_rade,LP3_makespan,LP3_makespan_c1,LP3_makespan_c2,LP3_workload_rade,LP4_c1_surpass_rade,LP4_makespan,LP4_makespan_c1,LP4_makespan_c2,LP4_workload_rade,LP5_c1_surpass_rade,LP5_makespan,LP5_makespan_c1,LP5_makespan_c2,LP5_workload_rade,LP6_c1_surpass_rade,LP6_makespan,LP6_makespan_c1,LP6_makespan_c2,LP6_workload_rade,NP_c1_surpass_rade,NP_makespan_c1,NP_makespan_c2,NP_workload_rade,P_c1_surpass_rade,P_makespan,P_makespan_c1,P_makespan_c2,P_workload_rade
new_0,8.00524738748677,674378.0,402486.0,674378.0,95.02229500526376,8.00524738748677,674378.0,402486.0,674378.0,95.30966216539656,0.0,674378.0,370266.0,674378.0,94.13021059047372,0.0,674378.0,370266.0,674378.0,94.13021059047372,0.0,674378.0,370266.0,674378.0,94.13021059047372,8.00524738748677,402486.0,674378.0,95.30966216539656,0.0,674378.0,370266.0,674378.0,94.13021059047372
new_1,0.0,1024494.0,552138.0,1024494.0,93.86320258478764,0.0,1024494.0,552138.0,1024494.0,93.86319034589756,1.9888451420274007,1018706.0,563342.0,1018706.0,93.72783095942384,0.0,1024494.0,552138.0,1024494.0,93.86320258478764,0.0,917874.0,552138.0,917874.0,96.56659585984676,1.9888451420274007,563342.0,1018706.0,93.72783095942384,0.0,917874.0,552138.0,917874.0,96.45515148526738
new_2,0.0,640606.0,113706.0,640606.0,80.34778068031719,0.0,640606.0,113706.0,640606.0,80.34778068031719,0.0,640606.0,113706.0,640606.0,80.34778068031719,0.0,640606.0,113706.0,640606.0,80.34778068031719,0.0,640606.0,113706.0,640606.0,80.34778068031719,0.0,113706.0,640606.0,80.34778068031719,0.0,640606.0,113706.0,640606.0,80.34778068031719
new_3,0.0,1060555.0,574058.0,1060555.0,96.49697420918152,0.0,1060555.0,574058.0,1060555.0,96.49697420918152,0.0,1060555.0,574058.0,1060555.0,96.49697420918152,0.0,1060555.0,574058.0,1060555.0,96.49697420918152,0.0,1060555.0,574058.0,1060555.0,96.49697420918152,0.0,574058.0,1060555.0,96.49697420918152,0.0,1060555.0,574058.0,1060555.0,96.49697420918152
new_4,0.0,979834.0,535826.0,979834.0,99.08126371345386,8.26939208737781,976986.0,584130.0,976986.0,99.75590796652985,4.16310440670933,947698.0,559102.0,947698.0,99.5879257639379,0.0,979834.0,535826.0,979834.0,99.08126371345386,4.16310440670933,979834.0,559102.0,979834.0,99.64925198461329,8.26939208737781,584130.0,976986.0,99.75590796652985,0.0,979834.0,535826.0,979834.0,99.08126371345386
new_5,0.0,968538.0,661618.0,968538.0,98.10588352302344,0.0,968538.0,661618.0,968538.0,99.4840883527034,0.0,968538.0,661618.0,968538.0,99.4840883527034,0.0,968538.0,661618.0,968538.0,98.10588352302344,0.0,968538.0,661618.0,968538.0,99.4840883527034,0.0,661618.0,968538.0,99.4840883527034,0.0,968538.0,661618.0,968538.0,98.10588352302344
new_6,0.0,857587.0,586498.0,857587.0,99.97189735798632,14.566684826467084,956226.0,686498.0,956226.0,99.99994152776831,5.514797093744463,990387.0,620730.0,990387.0,99.99994152776831,0.0,857587.0,586498.0,857587.0,99.97189735798632,5.514797093744463,990387.0,620730.0,990387.0,99.99994152776831,14.566684826467084,686498.0,956226.0,99.99994152776831,0.0,857587.0,586498.0,857587.0,99.97189735798632
new_7,0.0,760754.0,406658.0,760754.0,92.19858219013906,0.0,760754.0,406658.0,760754.0,92.19858219013906,0.0,760754.0,406658.0,760754.0,92.19858219013906,0.0,760754.0,406658.0,760754.0,92.19858219013906,0.0,760754.0,406658.0,760754.0,92.19858219013906,0.0,406658.0,760754.0,92.19858219013906,0.0,760754.0,406658.0,760754.0,92.19858219013906
new_8,16.964016110031345,686050.0,470266.0,686050.0,95.72971441925309,16.964016110031345,586050.0,470266.0,586050.0,96.87382574760312,0.0,686050.0,390490.0,686050.0,92.98426884353675,0.0,686050.0,390490.0,686050.0,92.98426884353675,0.0,686050.0,390490.0,686050.0,92.98426884353675,16.964016110031345,470266.0,586050.0,96.87382574760312,0.0,686050.0,390490.0,686050.0,92.98426884353675
new_9,13.86415785460357,808702.0,574402.0,808702.0,94.16136234878527,13.86415785460357,808702.0,574402.0,808702.0,94.16136234878527,4.306133106396147,790758.0,517030.0,790758.0,93.97029902967743,0.0,782327.0,494766.0,782327.0,93.97029902967743,4.306133106396147,790758.0,517030.0,790758.0,93.97029902967743,13.86415785460357,574402.0,808702.0,94.16136234878527,0.0,782327.0,494766.0,782327.0,93.97029902967743
new_10,0.0,899490.0,535826.0,899490.0,97.4702839884378,3.598248372692173,1058147.0,555826.0,1058147.0,97.55724985920712,7.842786528294228,1041979.0,581426.0,1041979.0,96.98381139933365,0.0,899490.0,535826.0,899490.0,97.4702839884378,4.52172301595504,916642.0,561202.0,916642.0,99.54798547595897,12.230175760454715,610490.0,1048779.0,96.59599541741926,0.0,899490.0,535826.0,899490.0,97.4702839884378
new_11,0.0,487802.0,406658.0,487802.0,98.99843037596231,0.0,487802.0,406658.0,487802.0,98.99843037596231,0.0,487802.0,406658.0,487802.0,98.99843037596231,0.0,487802.0,406658.0,487802.0,98.99843037596231,0.0,487802.0,406658.0,487802.0,98.99843037596231,0.0,406658.0,487802.0,98.99843037596231,0.0,487802.0,406658.0,487802.0,98.99843037596231
new_12,10.99890270007735,557210.0,555910.0,557210.0,83.09092440476455,10.99890270007735,557210.0,555910.0,557210.0,83.09092440476455,0.0,641874.0,494766.0,641874.0,83.09092440476455,0.0,641874.0,494766.0,641874.0,83.09092440476455,0.0,641874.0,494766.0,641874.0,83.09092440476455,10.99890270007735,555910.0,557210.0,83.09092440476455,0.0,641874.0,494766.0,641874.0,83.09092440476455
new_13,0.2181851029604383,842626.0,575658.0,842626.0,99.99992928556856,0.0,842627.0,574402.0,842627.0,99.99992928556856,0.2181851029604383,842626.0,575658.0,842626.0,99.99992928556856,0.2181851029604383,842626.0,575658.0,842626.0,99.99992928556856,0.0,842627.0,574402.0,842627.0,99.99992928556856,0.2181851029604383,575658.0,842626.0,99.99992928556856,0.0,773954.0,574402.0,773954.0,98.72908265321875
new_14,0.0,1015279.0,670066.0,1015279.0,98.3785077898171,0.0,1015279.0,670066.0,1015279.0,98.3785077898171,0.5922339027205374,1019270.0,674058.0,1019270.0,98.39944095340611,0.0,1015279.0,670066.0,1015279.0,98.3785077898171,0.0,961938.0,670066.0,961938.0,99.1609260348544,0.5922339027205374,674058.0,1019270.0,98.39944095340611,0.0,1015279.0,670066.0,1015279.0,98.3785077898171
new_15,0.0,710910.0,497594.0,710910.0,99.99992664257364,13.029024466125303,790546.0,572138.0,790546.0,99.99992664257364,4.5134078147967625,754154.0,521114.0,754154.0,99.99992664257364,0.0,710910.0,497594.0,710910.0,99.99992664257364,0.0,710910.0,497594.0,710910.0,99.99992664257364,13.029024466125303,572138.0,790546.0,99.99992664257364,0.0,710910.0,497594.0,710910.0,99.99992664257364
new_16,0.0,770067.0,486498.0,770067.0,97.35017701778877,0.0,770067.0,486498.0,770067.0,97.35017701778877,3.948682916813097,770067.0,506498.0,770067.0,97.3782500025499,0.0,770067.0,486498.0,770067.0,97.35017701778877,0.0,770067.0,486498.0,770067.0,97.42683948277624,6.211467502573653,518718.0,770067.0,97.42626432167124,0.0,770067.0,486498.0,770067.0,97.35017701778877
new_17,0.0,777594.0,669354.0,777594.0,98.62922929717068,1.4656048048755357,748498.0,679310.0,748498.0,99.55842510704944,1.4656048048755357,748498.0,679310.0,748498.0,99.35106726609456,0.0,777594.0,669354.0,777594.0,98.62922929717068,0.9336028961226176,741658.0,675662.0,741658.0,99.55842510704944,1.3319771812674126,678390.0,744590.0,99.35106726609456,0.0,777594.0,669354.0,777594.0,98.62922929717068
new_18,0.0,876986.0,390490.0,876986.0,96.46520399962895,20.387775489816303,876986.0,490490.0,876986.0,98.4842837139245,0.0,876986.0,390490.0,876986.0,96.46520399962895,0.0,876986.0,390490.0,876986.0,96.46520399962895,0.0,876986.0,390490.0,876986.0,96.46520399962895,20.387775489816303,490490.0,876986.0,99.13174428279969,0.0,876986.0,390490.0,876986.0,96.46520399962895
new_19,0.0,745738.0,486498.0,745738.0,93.3778998079432,0.0,745738.0,486498.0,745738.0,93.3778998079432,0.0,745738.0,486498.0,745738.0,93.3778998079432,0.0,745738.0,486498.0,745738.0,93.3778998079432,0.0,683810.0,486498.0,683810.0,94.47105323685253,0.0,486498.0,745738.0,93.3778998079432,0.0,748002.0,486498.0,748002.0,93.28672807012988
new_20,0.0,971002.0,674058.0,971002.0,99.9999456221331,8.33906731467455,971002.0,735382.0,971002.0,99.9999456221331,2.693174961095055,976922.0,692714.0,976922.0,99.9999456221331,0.0,971002.0,674058.0,971002.0,99.9999456221331,0.0,971002.0,674058.0,971002.0,99.9999456221331,8.33906731467455,735382.0,985666.0,99.9999456221331,0.0,971002.0,674058.0,971002.0,99.9999456221331
new_21,0.0,519858.0,390490.0,519858.0,93.46708808171498,0.0,519858.0,390490.0,519858.0,93.46708808171498,0.0,519858.0,390490.0,519858.0,93.46708808171498,0.0,519858.0,390490.0,519858.0,93.46708808171498,0.0,519858.0,390490.0,519858.0,93.46708808171498,0.0,390490.0,519858.0,93.46708808171498,0.0,519858.0,390490.0,519858.0,93.46708808171498
new_22,0.0,431410.0,390490.0,431410.0,89.41263777349658,0.0,431410.0,390490.0,431410.0,89.41263777349658,0.0,431410.0,390490.0,431410.0,89.41263777349658,0.0,431410.0,390490.0,431410.0,89.41263777349658,0.0,431410.0,390490.0,431410.0,89.41263777349658,7.622246930519742,422710.0,430490.0,89.41263777349658,0.0,431410.0,390490.0,431410.0,89.41263777349658
new_23,0.0,640606.0,381566.0,640606.0,79.81682770538006,0.0,640606.0,381566.0,640606.0,79.81682770538006,0.0,640606.0,381566.0,640606.0,79.81682770538006,0.0,640606.0,381566.0,640606.0,79.81682770538006,0.0,640606.0,381566.0,640606.0,79.81682770538006,0.0,381566.0,640606.0,79.81682770538006,0.0,640606.0,381566.0,640606.0,79.81682770538006
new_24,0.0,776986.0,486498.0,776986.0,96.31036779696367,0.0,776986.0,486498.0,776986.0,96.31036779696367,0.0,776986.0,486498.0,776986.0,96.31036779696367,0.0,776986.0,486498.0,776986.0,96.31036779696367,0.0,776986.0,486498.0,776986.0,96.31036779696367,0.0,486498.0,776986.0,96.31036779696367,0.0,776986.0,486498.0,776986.0,96.31036779696367
new_25,0.0,686498.0,490490.0,686498.0,99.56892946766516,0.0,686498.0,490490.0,686498.0,99.56892946766516,0.0,686498.0,490490.0,686498.0,99.56892946766516,0.0,686498.0,490490.0,686498.0,99.56892946766516,0.0,686498.0,490490.0,686498.0,99.56892946766516,0.0,490490.0,686498.0,99.56892946766516,0.0,686498.0,490490.0,686498.0,99.56892946766516
new_26,3.68798555550034,1074122.0,603690.0,1074122.0,87.69031016101374,3.3254298949496697,1081994.0,601426.0,1081994.0,87.34258907296376,3.68798555550034,1074199.0,603690.0,1074199.0,87.78770419895332,3.68798555550034,1074122.0,603690.0,1074122.0,87.69031016101374,0.0,1052374.0,581426.0,1052374.0,96.04815903186316,3.68798555550034,603690.0,1074199.0,87.78770419895332,0.0,1053026.0,581426.0,1053026.0,95.82930090300658
new_27,0.0,970387.0,586498.0,970387.0,97.6501955075602,0.0,970387.0,586498.0,970387.0,97.6501955075602,0.0,970387.0,586498.0,970387.0,98.16254100902565,0.0,970387.0,586498.0,970387.0,97.6501955075602,0.0,970387.0,586498.0,970387.0,98.16254100902565,14.566684826467084,686498.0,967858.0,98.36736877674971,0.0,970387.0,586498.0,970387.0,97.6501955075602
new_28,0.0,915850.0,648802.0,915850.0,98.2118876637142,2.4853533091451263,1022878.0,665338.0,1022878.0,99.9832170392823,4.113868863409977,1022878.0,676638.0,1022878.0,99.98739552329272,0.0,915850.0,648802.0,915850.0,98.2118876637142,4.113868863409977,1018706.0,676638.0,1018706.0,99.98228035740144,4.113868863409977,676638.0,1022878.0,99.98739552329272,0.0,915850.0,648802.0,915850.0,98.2118876637142
new_29,0.0,790342.0,606538.0,790342.0,93.09274740652572,5.031675001644032,731543.0,638674.0,731543.0,99.99993324982889,5.21807072648571,733866.0,639930.0,733866.0,99.99993324982889,0.0,790342.0,606538.0,790342.0,93.09274740652572,5.031675001644032,733866.0,638674.0,733866.0,99.99993324982889,5.031675001644032,638674.0,731543.0,99.99993324982889,0.0,790342.0,606538.0,790342.0,93.09274740652572
new_30,0.0,799252.0,594626.0,799252.0,99.62536969824887,0.8457590320461299,888082.0,599698.0,888082.0,99.99993392322276,1.5014328546108102,880978.0,603690.0,880978.0,99.99993392322276,0.0,799252.0,594626.0,799252.0,99.62536969824887,1.5014328546108102,880978.0,603690.0,880978.0,99.99993392322276,3.448802174498998,615866.0,897146.0,99.99993392322276,0.0,799252.0,594626.0,799252.0,99.62536969824887
new_31,9.828613314215351,787662.0,622102.0,787662.0,95.51248513588106,9.828613314215351,787662.0,622102.0,787662.0,95.51248513588106,3.5813363492920174,761187.0,581794.0,761187.0,95.1883910682924,0.0,786434.0,560958.0,786434.0,94.83937886745038,3.5813363492920174,761187.0,581794.0,761187.0,95.1883910682924,13.430537079504804,647986.0,803974.0,96.70736615887296,0.0,786434.0,560958.0,786434.0,94.83937886745038
new_32,0.0,669814.0,486498.0,669814.0,98.62656587419217,0.0,669814.0,486498.0,669814.0,98.62656587419217,0.0,669814.0,486498.0,669814.0,98.62656587419217,0.0,669814.0,486498.0,669814.0,98.62656587419217,0.0,669814.0,486498.0,669814.0,98.62656587419217,17.050356522954896,586498.0,657498.0,98.92527293508374,0.0,669814.0,486498.0,669814.0,98.62656587419217
new_33,0.0,804470.0,593094.0,804470.0,94.28018586449156,9.138623599378626,722235.0,652746.0,722235.0,99.9999377029909,7.772044896854794,767934.0,643074.0,767934.0,99.95891251783443,0.0,804470.0,593094.0,804470.0,94.28018586449156,7.772044896854794,767934.0,643074.0,767934.0,99.95891251783443,9.138623599378626,652746.0,722235.0,99.9999377029909,0.0,804470.0,593094.0,804470.0,94.28018586449156
new_34,0.0,953974.0,574058.0,953974.0,95.93407115271394,14.835518605223882,1044910.0,674058.0,1044910.0,88.32422286543463,3.392694263721395,1033110.0,594218.0,1033110.0,89.66389177845262,0.0,953974.0,574058.0,953974.0,95.93407115271394,0.0,976462.0,574058.0,976462.0,96.14403710107388,14.835518605223882,674058.0,1044910.0,88.83734219429363,0.0,953974.0,574058.0,953974.0,95.93407115271394
new_35,0.0,586498.0,586498.0,546658.0,99.21344562958171,0.0,586498.0,586498.0,499158.0,99.72861859004968,0.0,586498.0,586498.0,390492.0,99.80477071749485,0.0,586498.0,586498.0,546658.0,99.21344562958171,0.0,586498.0,586498.0,390492.0,99.80477071749485,0.0,586498.0,390492.0,99.80477071749485,0.0,586498.0,586498.0,546658.0,99.21344562958171
new_36,0.0,680978.0,486498.0,680978.0,95.05530823052707,0.0,680978.0,486498.0,680978.0,95.05530823052707,0.0,680978.0,486498.0,680978.0,95.05530823052707,0.0,680978.0,486498.0,680978.0,95.05530823052707,0.0,680978.0,486498.0,680978.0,95.05530823052707,0.0,486498.0,680978.0,95.05530823052707,0.0,680978.0,486498.0,680978.0,95.05530823052707
new_37,0.0,880978.0,390490.0,880978.0,96.2311882321243,0.0,880978.0,390490.0,880978.0,96.2311882321243,0.0,880978.0,390490.0,880978.0,96.2311882321243,0.0,880978.0,390490.0,880978.0,96.2311882321243,0.0,880978.0,390490.0,880978.0,96.2311882321243,0.0,390490.0,880978.0,96.2311882321243,0.0,880978.0,390490.0,880978.0,96.2311882321243
new_38,0.0,835866.0,661618.0,835866.0,99.13703896494847,0.0,885418.0,661618.0,885418.0,99.84638282818742,3.935404996500765,735706.0,688722.0,735706.0,99.97177353722516,0.0,835866.0,661618.0,835866.0,99.13703896494847,0.0,733606.0,661618.0,733606.0,99.97177353722516,4.4100777008186185,692142.0,716986.0,99.3699190959444,0.0,835866.0,661618.0,835866.0,99.13703896494847
new_39,0.0,934318.0,586498.0,934318.0,99.3317237661025,8.904835127285153,876986.0,643830.0,876986.0,99.87490467205022,0.0,972994.0,586498.0,972994.0,99.87491584459583,0.0,934318.0,586498.0,934318.0,99.3317237661025,0.0,972994.0,586498.0,972994.0,99.87491584459583,8.904835127285153,643830.0,876986.0,99.87490467205022,0.0,934318.0,586498.0,934318.0,99.3317237661025
new_40,0.0,560958.0,560958.0,354930.0,82.66861829713275,0.0,560958.0,560958.0,354930.0,82.66861829713275,0.0,560958.0,560958.0,354930.0,82.66861829713275,0.0,560958.0,560958.0,354930.0,82.66861829713275,0.0,560958.0,560958.0,354930.0,82.66861829713275,0.0,560958.0,354930.0,82.66861829713275,0.0,560958.0,560958.0,354930.0,82.66861829713275
new_41,0.0,931710.0,574058.0,931710.0,93.84986566309576,12.201262094048335,965314.0,653834.0,965314.0,89.196320498473,3.5873957455098773,997674.0,595418.0,997674.0,89.12413679742795,0.0,931710.0,574058.0,931710.0,93.84986566309576,0.0,931710.0,574058.0,931710.0,96.36498638944371,12.201262094048335,653834.0,965314.0,89.01621052321696,0.0,931710.0,574058.0,931710.0,93.84986566309576
new_42,1.4358747688397624,1049935.0,615374.0,1049935.0,96.67153276286376,1.4358747688397624,1049935.0,615374.0,1049935.0,96.42455595794505,1.828958400098408,1049934.0,617838.0,1049934.0,96.58139825323242,1.4358747688397624,1049935.0,615374.0,1049935.0,96.67153276286376,1.828958400098408,1049934.0,617838.0,1049934.0,96.58139825323242,1.828958400098408,617838.0,1049934.0,96.58139825323242,0.0,1040550.0,606538.0,1040550.0,95.20923119006278
new_43,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133,0.0,390490.0,683443.0,99.99991428897133,0.0,683443.0,390490.0,683443.0,99.99991428897133
new_44,0.0,791754.0,490490.0,791754.0,96.06539766665826,0.0,791754.0,490490.0,791754.0,96.06539766665826,0.0,778051.0,490490.0,778051.0,96.82646498218988,0.0,791754.0,490490.0,791754.0,96.06539766665826,0.0,778051.0,490490.0,778051.0,96.82646498218988,0.0,490490.0,778051.0,96.82646498218988,0.0,830450.0,490490.0,830450.0,93.21804328221742
new_45,16.935087808430286,1067922.0,590490.0,1067922.0,97.10537823948935,16.935087808430286,1067922.0,590490.0,1067922.0,97.10537823948935,16.935087808430286,976987.0,590490.0,976987.0,98.3204783199919,16.935087808430286,976986.0,590490.0,976986.0,97.09953038263326,16.935087808430286,976987.0,590490.0,976987.0,98.3204783199919,16.935087808430286,590490.0,1067923.0,97.65274583456728,0.0,976986.0,490490.0,976986.0,92.8028154625448
new_46,0.0,618270.0,486498.0,618270.0,87.57072405453106,0.0,618270.0,486498.0,618270.0,87.57072405453106,0.0,618270.0,486498.0,618270.0,87.57072405453106,0.0,618270.0,486498.0,618270.0,87.57072405453106,0.0,618270.0,486498.0,618270.0,87.57072405453106,0.0,486498.0,618270.0,87.57072405453106,0.0,622442.0,486498.0,622442.0,87.42549298407609
new_47,1.4870087142985975,1042298.0,598786.0,1042298.0,96.74980842498354,0.0,1077722.0,589882.0,1077722.0,96.68164182694476,1.3987463435018803,1020166.0,598250.0,1020166.0,95.03939613268037,4.219099609330601,1051626.0,615866.0,1051626.0,95.18906027239014,2.7396627853678,1078619.0,606498.0,1078619.0,97.0360743061968,11.478307846991912,666370.0,1028170.0,96.9431814551766,0.0,1036894.0,589882.0,1036894.0,97.8749655774048
new_48,20.387775489816303,709570.0,490490.0,709570.0,86.97539052620881,20.387775489816303,609570.0,490490.0,609570.0,87.85675618763145,0.0,709570.0,390490.0,709570.0,84.43426972698985,0.0,709570.0,390490.0,709570.0,84.43426972698985,0.0,718270.0,390490.0,718270.0,84.72545757721959,20.387775489816303,490490.0,609570.0,87.85675618763145,0.0,718270.0,390490.0,718270.0,84.72545757721959
new_49,0.0,694754.0,290490.0,694754.0,94.91979887604816,0.0,694754.0,290490.0,694754.0,94.91979887604816,0.0,694754.0,290490.0,694754.0,94.91979887604816,0.0,694754.0,290490.0,694754.0,94.91979887604816,0.0,694754.0,290490.0,694754.0,94.91979887604816,0.0,290490.0,694754.0,94.91979887604816,0.0,694754.0,290490.0,694754.0,94.91979887604816
new_50,0.0,657142.0,497594.0,657142.0,99.30145269096587,0.0,566206.0,497594.0,566206.0,99.12233700457696,0.0,566206.0,497594.0,566206.0,98.23895830502636,0.0,657142.0,497594.0,657142.0,99.30145269096587,0.0,566206.0,497594.0,566206.0,99.3561811234219,0.0,497594.0,566206.0,98.23895830502636,0.0,657142.0,497594.0,657142.0,98.76911029276071
new_51,0.0,900142.0,674058.0,900142.0,96.233627425477,1.7485504056531993,1064547.0,686054.0,1064547.0,99.4568431399392,2.487088607594937,1064547.0,691250.0,1064547.0,98.24854805056644,0.0,900142.0,674058.0,900142.0,96.233627425477,1.616618063035844,1062850.0,685134.0,1062850.0,99.44080515496618,9.718490580189602,746618.0,1064547.0,98.15078541324245,0.0,900142.0,674058.0,900142.0,96.233627425477
new_52,0.0,678050.0,661618.0,678050.0,96.10923748471618,0.0,678050.0,661618.0,678050.0,96.54565464787082,0.0,678050.0,661618.0,678050.0,96.54565464787082,0.0,678050.0,661618.0,678050.0,96.10923748471618,0.0,678050.0,661618.0,678050.0,96.54565464787082,0.0,661618.0,678050.0,96.54565464787082,0.0,678050.0,661618.0,678050.0,96.10923748471618
new_53,0.0,674059.0,586498.0,674059.0,99.9999303819213,0.231348386855329,674059.0,587858.0,674059.0,99.9999303819213,0.0,675063.0,586498.0,675063.0,99.9999303819213,0.0,674059.0,586498.0,674059.0,99.9999303819213,0.231348386855329,674059.0,587858.0,674059.0,99.9999303819213,0.0,586498.0,675063.0,99.9999303819213,0.0,674059.0,586498.0,674059.0,99.9999303819213
new_54,0.0,616350.0,586050.0,616350.0,99.18493284747406,0.6496214497136715,597594.0,589882.0,597594.0,99.79851951604384,0.6496214497136715,593422.0,589882.0,593422.0,99.903119660511,0.0,616350.0,586050.0,616350.0,99.18493284747406,0.0,601426.0,586050.0,601426.0,99.9439608868344,11.989968313084743,665890.0,597594.0,99.95187660426626,0.0,616350.0,586050.0,616350.0,99.18493284747406
new_55,0.7642204432957206,831830.0,501426.0,831830.0,99.99993082593488,0.7642204432957206,831830.0,501426.0,831830.0,99.99993082593488,0.7642204432957206,845178.0,501426.0,845178.0,99.99993082593488,0.7642204432957206,831830.0,501426.0,831830.0,99.99993082593488,0.0,839834.0,497594.0,839834.0,99.99993082593488,14.418343864911442,581426.0,822766.0,99.99993082593488,0.0,876226.0,497594.0,876226.0,99.99993082593488
new_56,0.0,1064547.0,674058.0,1064547.0,98.77457553291666,0.0,1064547.0,674058.0,1064547.0,98.95794458639148,0.0,1044323.0,674058.0,1044323.0,99.4845671795086,0.0,1062970.0,674058.0,1062970.0,99.62387540800668,0.0,1062970.0,674058.0,1062970.0,99.63650164676976,4.561943030931163,706278.0,1064547.0,99.07225596536064,0.0,959862.0,674058.0,959862.0,99.34796731593885
new_57,0.0,670066.0,670066.0,617738.0,98.417212285508,0.0,678642.0,670066.0,678642.0,96.81510921615047,0.5922339027205374,674058.0,674058.0,430178.0,96.93029227152688,0.0,670066.0,670066.0,617738.0,98.417212285508,0.0,670066.0,670066.0,617738.0,98.417212285508,0.5922339027205374,674058.0,430178.0,96.93029227152688,0.0,670066.0,670066.0,617738.0,98.417212285508
new_58,0.0,640974.0,594626.0,640974.0,97.89922863136076,0.8457590320461299,601202.0,599698.0,601202.0,98.08343165078294,1.5014328546108102,603690.0,603690.0,490494.0,97.9046186155124,0.0,640974.0,594626.0,640974.0,97.89922863136076,0.8457590320461299,601202.0,599698.0,601202.0,98.08343165078294,1.5014328546108102,603690.0,490494.0,97.9046186155124,0.0,640974.0,594626.0,640974.0,97.89922863136076
new_59,0.0,656414.0,490490.0,656414.0,93.60651854077484,0.0,656415.0,490490.0,656415.0,96.49864361635046,3.1911072163076475,656414.0,506658.0,656414.0,96.6440633350646,0.0,656414.0,490490.0,656414.0,93.60651854077484,3.1911072163076475,656414.0,506658.0,656414.0,96.6440633350646,9.266980646927593,540586.0,646430.0,96.6440633350646,0.0,734314.0,490490.0,734314.0,88.38531577808203
new_60,0.0,976986.0,490490.0,976986.0,95.9766818550654,0.0,976986.0,490490.0,976986.0,96.19562019712856,0.0,956762.0,490490.0,956762.0,96.5095172671622,0.0,956762.0,490490.0,956762.0,97.14806204765463,0.0,956762.0,490490.0,956762.0,97.14807569428068,6.164029767940158,522710.0,976986.0,96.47085655459432,0.0,955842.0,490490.0,955842.0,94.7731305859836
new_61,0.0,618718.0,290490.0,618718.0,91.82542948392904,0.0,618718.0,290490.0,618718.0,91.82542948392904,0.0,618718.0,290490.0,618718.0,89.5753225323418,0.0,618718.0,290490.0,618718.0,89.5753225323418,0.0,618718.0,290490.0,618718.0,89.5753225323418,0.0,290490.0,618718.0,91.82542948392904,0.0,618718.0,290490.0,618718.0,89.5753225323418
new_62,0.0,706538.0,586498.0,706538.0,99.85686006594922,0.0,706538.0,586498.0,706538.0,99.85686006594922,0.0,706538.0,586498.0,706538.0,99.81322332183896,0.0,706538.0,586498.0,706538.0,99.85686006594922,0.0,706538.0,586498.0,706538.0,99.86315570120426,0.0,586498.0,706538.0,99.81322332183896,0.0,748002.0,586498.0,748002.0,99.61648047808002
new_63,2.4853533091451263,1058635.0,665338.0,1058635.0,95.86673489774888,2.4853533091451263,1127090.0,665338.0,1127090.0,96.50931642588164,5.331092103458439,1107162.0,685338.0,1107162.0,96.3886143822256,2.4853533091451263,1058635.0,665338.0,1058635.0,95.86673489774888,2.4853533091451263,1127090.0,665338.0,1127090.0,96.51346300163128,7.235282511159469,699406.0,1140870.0,98.15397519380625,0.0,1060754.0,648802.0,1060754.0,94.28147660351884
new_64,0.0,701162.0,490490.0,701162.0,78.21133007118279,0.0,701162.0,490490.0,701162.0,78.21133007118279,0.0,701162.0,490490.0,701162.0,78.21133007118279,0.0,701162.0,490490.0,701162.0,78.21133007118279,0.0,701162.0,490490.0,701162.0,78.21133007118279,0.0,490490.0,701162.0,78.21133007118279,0.0,769774.0,490490.0,769774.0,71.25875177722317
new_65,0.0,1034234.0,674058.0,1034234.0,94.41317737144222,1.7485504056531993,1113115.0,686054.0,1113115.0,94.67629709174892,2.487088607594937,1140331.0,691250.0,1140331.0,98.06963608322776,0.0,1034234.0,674058.0,1034234.0,94.41317737144222,2.342421177990977,1133682.0,690226.0,1133682.0,98.0229474514828,10.582701231305563,753834.0,1136330.0,98.53962864796668,0.0,1034234.0,674058.0,1034234.0,94.41317737144222
new_66,0.0,680978.0,390490.0,680978.0,97.2315623787905,0.0,680978.0,390490.0,680978.0,97.2315623787905,0.0,680978.0,390490.0,680978.0,97.2315623787905,0.0,680978.0,390490.0,680978.0,97.2315623787905,0.0,680978.0,390490.0,680978.0,97.2315623787905,0.0,390490.0,680978.0,97.2315623787905,0.0,680978.0,390490.0,680978.0,97.2315623787905
new_67,0.0,621114.0,390490.0,621114.0,99.63008663169929,20.387775489816303,550039.0,490490.0,550039.0,99.99991357768091,4.369015257267407,621114.0,408330.0,621114.0,99.63010271623943,0.0,621114.0,390490.0,621114.0,99.63008663169929,20.387775489816303,550039.0,490490.0,550039.0,99.99991357768091,20.387775489816303,490490.0,550039.0,99.99991357768091,0.0,621114.0,390490.0,621114.0,99.63008663169929
