,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
49,1212644.0,771557.0,1212644.0,1285384.0,758125.0,1285384.0,1213355.0,755542.0,1213355.0,1214969.0,766084.0,1214969.0,1181838.0,753379.0,1181838.0,1212644.0,771557.0,1212644.0
50,1104880.0,759605.0,1104880.0,1206278.0,761212.0,1206278.0,1107656.0,759213.0,1107656.0,1109598.0,759320.0,1109598.0,1195082.0,758640.0,1195082.0,1104880.0,759605.0,1104880.0
51,1176114.0,760213.0,1176114.0,1270968.0,763285.0,1270968.0,1166634.0,759821.0,1166634.0,1169745.0,759821.0,1169745.0,1322866.0,746441.0,1322866.0,1176114.0,760213.0,1176114.0
52,1121246.0,755243.0,1121246.0,1195139.0,716732.0,1195139.0,1120455.0,751350.0,1120455.0,1121940.0,751350.0,1121940.0,1141979.0,750516.0,1141979.0,1121246.0,755243.0,1121246.0
53,1146199.0,738485.0,1146199.0,1190748.0,731686.0,1190748.0,1135323.0,736355.0,1135323.0,1138563.0,735972.0,1138563.0,1166328.0,729894.0,1166328.0,1146199.0,738485.0,1146199.0
54,1194579.0,759541.0,1194579.0,1192071.0,761453.0,1192071.0,1191724.0,756068.0,1191724.0,1188657.0,763526.0,1188657.0,1259182.0,756008.0,1259182.0,1194579.0,759541.0,1194579.0
55,1162146.0,748215.0,1162146.0,1230252.0,743848.0,1230252.0,1148515.0,741093.0,1148515.0,1158159.0,751303.0,1158159.0,1164631.0,741169.0,1164631.0,1162146.0,748215.0,1162146.0
56,1134342.0,764956.0,1134342.0,1148159.0,762700.0,1148159.0,1143106.0,759339.0,1143106.0,1144768.0,763199.0,1144768.0,1203839.0,759339.0,1203839.0,1134342.0,764956.0,1134342.0
57,1111494.0,782957.0,1111494.0,1245122.0,784104.0,1245122.0,1110912.0,781883.0,1110912.0,1112098.0,782177.0,1112098.0,1209484.0,781304.0,1209484.0,1111494.0,782957.0,1111494.0
58,1137281.0,732509.0,1137281.0,1184415.0,729928.0,1184415.0,1105338.0,729919.0,1105338.0,1138861.0,730627.0,1138861.0,1244833.0,729299.0,1244833.0,1137281.0,732509.0,1137281.0
59,1120034.0,716704.0,1120034.0,1211136.0,700741.0,1211136.0,1119959.0,708576.0,1119959.0,1122099.0,720552.0,1122099.0,1120058.0,704161.0,1120058.0,1120034.0,716704.0,1120034.0
60,1190750.0,712773.0,1190750.0,1187637.0,710488.0,1187637.0,1200724.0,709307.0,1200724.0,1192761.0,712403.0,1192761.0,1322294.0,709307.0,1322294.0,1190750.0,712773.0,1190750.0
61,1187524.0,788698.0,1187524.0,1384422.0,782640.0,1384422.0,1193183.0,782261.0,1193183.0,1199592.0,791360.0,1199592.0,1330824.0,779146.0,1330824.0,1187524.0,788698.0,1187524.0
62,1146720.0,762902.0,1146720.0,1227980.0,758396.0,1227980.0,1152145.0,760371.0,1152145.0,1146291.0,762760.0,1146291.0,1247800.0,758396.0,1247800.0,1146720.0,762902.0,1146720.0
63,1154473.0,756340.0,1154473.0,1266357.0,757415.0,1266357.0,1159955.0,753063.0,1159955.0,1155802.0,758395.0,1155802.0,1258178.0,751983.0,1258178.0,1154473.0,756340.0,1154473.0
64,1124108.0,705268.0,1124108.0,1266235.0,690762.0,1266235.0,1132138.0,686700.0,1132138.0,1124205.0,694726.0,1124205.0,1198951.0,685770.0,1198951.0,1124108.0,705268.0,1124108.0
65,1083127.0,750165.0,1083127.0,1130368.0,736120.0,1130368.0,1078048.0,736577.0,1078048.0,1085913.0,749735.0,1085913.0,1200420.0,735829.0,1200420.0,1083127.0,750165.0,1083127.0
66,1126714.0,738905.0,1126714.0,1174768.0,730634.0,1174768.0,1129147.0,730742.0,1129147.0,1131854.0,733933.0,1131854.0,1163296.0,730965.0,1163296.0,1126714.0,738905.0,1126714.0
67,1178648.0,781952.0,1178648.0,1338308.0,782320.0,1338308.0,1174830.0,777691.0,1174830.0,1175041.0,789014.0,1175041.0,1250899.0,778704.0,1250899.0,1178648.0,781952.0,1178648.0
68,1146562.0,775785.0,1146562.0,1320456.0,758950.0,1320456.0,1148425.0,755291.0,1148425.0,1143438.0,782567.0,1143438.0,1281622.0,755291.0,1281622.0,1146562.0,775785.0,1146562.0
69,1182487.0,752952.0,1182487.0,1229973.0,752448.0,1229973.0,1172256.0,751277.0,1172256.0,1181125.0,753486.0,1181125.0,1186611.0,751277.0,1186611.0,1182487.0,752952.0,1182487.0
70,1150711.0,800217.0,1150711.0,1194758.0,788796.0,1194758.0,1145785.0,788240.0,1145785.0,1137553.0,789537.0,1137553.0,1227469.0,787603.0,1227469.0,1150711.0,800217.0,1150711.0
71,1143111.0,763404.0,1143111.0,1267180.0,763282.0,1267180.0,1147352.0,763404.0,1147352.0,1146393.0,765882.0,1146393.0,1191284.0,785079.0,1191284.0,1143111.0,763404.0,1143111.0
72,1142144.0,770731.0,1142144.0,1225693.0,761647.0,1225693.0,1142313.0,766073.0,1142313.0,1153401.0,770069.0,1153401.0,1290087.0,765683.0,1290087.0,1142144.0,770731.0,1142144.0
73,1138235.0,780635.0,1138235.0,1291854.0,777269.0,1291854.0,1117329.0,778763.0,1117329.0,1133705.0,779045.0,1133705.0,1211654.0,778572.0,1211654.0,1138235.0,780635.0,1138235.0
74,1150589.0,698814.0,1150589.0,1154435.0,691068.0,1154435.0,1124469.0,692398.0,1124469.0,1150197.0,691588.0,1150197.0,1127835.0,691284.0,1127835.0,1150589.0,698814.0,1150589.0
75,1124808.0,773853.0,1124808.0,1337598.0,774534.0,1337598.0,1125302.0,773692.0,1125302.0,1124975.0,773692.0,1124975.0,1175931.0,773265.0,1175931.0,1124808.0,773853.0,1124808.0
76,1117930.0,753551.0,1117930.0,1247963.0,758439.0,1247963.0,1113958.0,752114.0,1113958.0,1118633.0,752114.0,1118633.0,1196070.0,752114.0,1196070.0,1117930.0,753551.0,1117930.0
