,jiter_rate,dag_count,core_num,dag_set_id,fifo,self_s,self_d,self_opt,self_s_impro,self_d_impro,self_opt_impro,S_D_impro,S_opt_impro
3341,0.1,7.0,5.0,40.0,1311484.9878834523,1048056.9878834523,1206893.2359005208,1000845.9878834523,20.086238304956492,7.975062844732025,23.68605076458607,-15.15530642449489,4.504621461027845
3342,0.1,7.0,5.0,41.0,1129144.7908024935,1083362.7908024935,1060619.1267881352,952088.7908024935,4.054573016048926,6.068811065909138,15.680539948660144,2.0993580550713853,12.117270513117743
3343,0.1,7.0,5.0,42.0,1012215.385983797,851055.4521480186,1070893.385983797,868220.4521480186,15.921506041833487,-5.796987559418434,14.225720714156717,-25.831211501074243,-2.0169073538835165
3344,0.1,7.0,5.0,43.0,1257329.3153998507,1036812.3153998507,1285741.4262899244,1038220.4262899244,17.53852370250924,-2.2597191159134153,17.426531492288174,-24.009081218723104,-0.13581155134433934
3345,0.1,7.0,5.0,44.0,1185703.694625436,1013001.1937811504,959388.1937811504,892207.6946254361,14.565401257254448,19.087019958707206,24.752895797690453,5.292491295087515,11.924319526696491
3346,0.1,7.0,5.0,45.0,681394.92394012,680263.2022172099,670426.92394012,638218.92394012,0.1660889571008361,1.6096392289772694,6.336413507505706,1.4459518382046879,6.180589827592199
3347,0.1,7.0,5.0,46.0,1125254.895378144,1061606.405868427,1075176.895378144,923817.4058684268,5.656361929296731,4.450369441243017,17.90149861485595,-1.2782976284526104,12.979292441937032
3348,0.1,7.0,5.0,47.0,1248978.6453672145,965367.7784763713,1226090.6453672145,897086.6453672145,22.70742321678832,1.8325373363986266,28.174380827507232,-27.007620588118137,7.073069417846551
3349,0.1,7.0,5.0,48.0,1191964.6843527763,962617.6843527763,1164838.934958495,969836.934958495,19.24109019425629,2.275717540156006,18.635430420901624,-21.00743149568084,-0.7499603137431056
3350,0.1,7.0,5.0,49.0,1095700.0223117517,890116.240403572,1071818.3995123012,871003.240403572,18.762779750102666,2.1795767375329724,20.507144047885067,-20.413306808821602,2.147247643895848
3351,0.1,7.0,5.0,50.0,986287.6250985202,855701.8339460045,1045025.6250985202,858956.6250985202,13.240132779671798,-5.9554635488945395,12.9101285223244,-22.124971998653233,-0.38036510188443295
3352,0.1,7.0,5.0,51.0,1142875.6529634804,1336361.1002167477,1105225.6529634804,1056459.3139514811,-16.92970243539259,3.2943216440365513,7.561307198024689,17.295882618536176,20.945071374785503
3353,0.1,7.0,5.0,52.0,1236749.7360339018,926910.2908177647,1239644.928580143,919718.9285801429,25.052719736957663,-0.23409688006287596,25.634192449511747,-33.739471970525734,0.7758423127741124
3354,0.1,7.0,5.0,53.0,1197162.6412683034,1086651.9086874274,1151197.9086874274,983518.9086874274,9.231054225330503,3.839472682857846,17.845840257305106,-5.9398966204334425,9.490895766665048
3355,0.1,7.0,5.0,54.0,1107550.5215740255,765450.5215740255,918037.5215740255,762278.5300394055,30.88798148131566,17.11100273156555,31.17437848739644,-19.934273437586725,0.41439537177365415
3356,0.1,7.0,5.0,55.0,1176961.290707502,982605.1840781542,1179230.1840781542,980690.1840781542,16.51338137998705,-0.19277553039048675,16.676088515312532,-20.01058036188428,0.19489007701466446
3357,0.1,7.0,5.0,56.0,1097269.0100537138,1052094.7962635295,1157793.7962635295,909460.7962635295,4.116967979253599,-5.5159478355132645,17.11596810530452,-10.046528162232677,13.557143377817157
3358,0.1,7.0,5.0,57.0,714201.9957300782,816044.9957300782,712065.9946762343,670911.9946762343,-14.259691321065702,0.29907520093953216,6.0613105693707245,12.741822031617094,17.784926298579897
3359,0.1,7.0,5.0,58.0,1279531.1420369882,991624.2488592009,1286958.2488592009,977126.2488592009,22.500968027979784,-0.5804553385382153,23.63403931664881,-29.782853771452498,1.4620457312010073
3360,0.1,7.0,5.0,59.0,888929.1652857682,893462.1652857682,870174.1652857682,856549.0971320774,-0.5099393941633983,2.10984190106652,3.6425926179710175,2.606489777051889,4.131464049390874
3361,0.1,7.0,5.0,60.0,811463.2537615021,795695.71213661,877650.71213661,798471.2537615021,1.9430998941483069,-8.156556451361022,1.6010583276292742,-10.299791584892876,-0.348819477415461
3362,0.1,7.0,5.0,61.0,1170438.223890876,1041878.2439529942,1181531.1314779145,938579.1314779145,10.983918443000867,-0.9477567769585092,19.809596754469844,-13.403954668931634,9.914700981100454
3363,0.1,7.0,5.0,62.0,706177.0629222146,622734.7751163153,704607.828443259,626027.828443259,11.816057499886604,0.22221544161488488,11.349736303710003,-13.147339220240475,-0.5288051123094217
3364,0.1,7.0,5.0,63.0,879518.6426818019,851790.9477414518,1102610.642681802,840825.6426818019,3.152598887023438,-25.365238344437426,4.399338242793633,-29.44615643138798,1.287323502172063
3365,0.1,7.0,5.0,64.0,1164134.0526842785,892664.8628645518,1133769.8628645518,888790.7193703181,23.31940975300643,2.6083069857558416,23.652201623951246,-27.00957660933317,0.43399753428197424
3366,0.1,7.0,5.0,65.0,709419.567294412,653054.567294412,653054.567294412,653054.567294412,7.9452277042435036,7.9452277042435036,7.9452277042435036,0.0,0.0
3367,0.1,7.0,5.0,66.0,925303.6544750982,906443.5729568857,906443.5729568857,820916.5654113905,2.038258622128908,2.038258622128908,11.281387310949716,0.0,9.43544751125542
3368,0.1,7.0,5.0,67.0,885998.8419157562,756999.8419157562,878129.8419157562,707294.8419157562,14.559725577188244,0.8881501450933286,20.169778056774454,-16.001324345518174,6.566051569338569
3369,0.1,7.0,5.0,68.0,1065769.4280083724,759296.3698320773,843730.3698320773,761256.3698320773,28.75603766839215,20.833686193384676,28.572132974891726,-11.12003209216884,-0.2581337245736425
3370,0.1,7.0,5.0,69.0,890389.8283046528,722741.8283046528,707813.8283046528,700516.8283046528,18.828606827102938,20.505175845015426,21.324704524256276,2.065467835868425,3.0750953009228126
3371,0.1,7.0,5.0,70.0,950161.5416048557,900221.5605236753,1195505.5416048556,863282.5416048557,5.2559463727431055,-25.821293459805307,9.143603081772639,-32.80125627177916,4.103325285536542
3372,0.1,7.0,5.0,71.0,925279.6111916958,894434.6007274024,1041431.6111916958,824631.6007274024,3.3335880409779253,-12.55317836847224,10.877577896120048,-16.4346292445247,7.804147999555523
3373,0.1,7.0,5.0,72.0,1172966.1488559062,1007798.6230556178,1136844.6230556178,925344.8891298508,14.081184351431657,3.079502834375981,21.11069104317985,-12.804740654312075,8.18156842443082
3374,0.1,7.0,5.0,73.0,904567.3724998228,719588.3724998229,857152.3724998228,723847.9351760283,20.449444189966748,5.2417322845689185,19.978549173663666,-19.11704041605171,-0.591944344710276
3375,0.1,7.0,5.0,74.0,721538.1089796964,791425.1089796964,713446.7803422039,697482.7803422039,-9.685836289205145,1.1214000392763979,3.3338957898576354,9.852900514872719,11.870021253003047
3376,0.1,7.0,5.0,75.0,1138929.3013155162,909755.1557459447,946026.5099268681,895394.1557459447,20.121893896738342,16.937205071977374,21.382815007768887,-3.986935820240897,1.578556593968939
3377,0.1,7.0,5.0,76.0,895913.7473128447,1132198.0918812032,907950.7473128447,865204.7536611456,-26.373559427685645,-1.343544513755161,3.427673003545939,19.806370119893103,23.581857285807203
3378,0.1,7.0,5.0,77.0,1080290.118452807,1039354.118452807,1169610.9142290028,906492.9142290028,3.7893524434555226,-8.268222975520798,16.088012030760474,-12.532475069237943,12.783054578316648
3379,0.1,7.0,5.0,78.0,1406665.1075863815,1178506.1075863815,1399694.1075863815,1162145.1075863815,16.219852100510643,0.4955692696437997,17.382957655042592,-18.76850688987944,1.3882830046174182
3380,0.1,7.0,5.0,79.0,1073272.9878704764,1029127.0799059432,1098838.637236873,855376.9878704764,4.113204046262717,-2.3820267215633835,20.302010994643226,-6.773853170523989,16.883249447808392
3381,0.1,7.0,5.0,80.0,1086848.2665826427,1007134.2665826426,1167130.5301838382,819904.5301838382,7.334418469529643,-7.386703928196491,24.56126992207945,-15.886289336980553,18.590345161633998
3382,0.1,7.0,5.0,81.0,1257694.9072314734,1361358.9248394435,1222011.9072314734,1129488.7596331893,-8.24238191726185,2.8371745639447594,10.193739901555336,10.235876451495297,17.032258060349562
3383,0.1,7.0,5.0,82.0,808130.6278408491,778434.6278408491,799677.6278408491,774255.6278408491,3.674653450437996,1.0459942624108425,4.191772819018962,-2.728938210125864,0.5368466214807696
3384,0.1,7.0,5.0,83.0,1246612.4998470498,1161789.2553354218,1239471.2553354218,1024620.2553354218,6.8042992126290445,0.5728519898929487,17.807638262801383,-6.6864106070229,11.806702409241833
3385,0.1,7.0,5.0,84.0,828526.1127423035,881504.7126917037,861990.2183375708,790589.7126917037,-6.3943186744046665,-4.038992263563768,4.578781461097917,2.2137708480927754,10.313614742045797
3386,0.1,7.0,5.0,85.0,1177062.8675591345,973311.8675591346,1191933.04486033,972109.8675591346,17.310120437535904,-1.263329063470638,17.412239027216042,-22.46157522454259,0.12349587424782645
3387,0.1,7.0,5.0,86.0,1112681.2406811102,937159.6888894791,1091547.2406811102,883153.6775365907,15.774648243749331,1.8993759602762024,20.62833044655429,-16.47398555678148,5.762733074539812
3388,0.1,7.0,5.0,87.0,886996.3402516791,766602.7863973749,842579.3402516791,748898.3402516791,13.573173686392359,5.00757421247048,15.569173595554593,-9.91081107484014,2.3094680139237873
3389,0.1,7.0,5.0,88.0,1072061.7089666196,849196.3974440314,962255.3974440314,742624.3974440316,20.788477907434284,10.242536470072464,30.729323579716212,-13.313645740878387,12.549747069201834
3390,0.1,7.0,5.0,89.0,1111458.8257586798,991490.8257586798,1093729.8257586798,866407.8257586798,10.793742171970253,1.5951108209427567,22.047690325615854,-10.311643571867409,12.61564875341006
3391,0.1,7.0,5.0,90.0,1210754.7778529695,1019764.5832589795,1268894.5832589795,967922.7778529695,15.774473748736533,-4.801947220816199,20.05624957603833,-24.43014829989746,5.083703264172321
3392,0.1,7.0,5.0,91.0,1045142.9143210575,888781.1998153299,995352.1998153299,797975.9143210575,14.96079745297827,4.764010148609439,23.649110242551266,-11.990690174605767,10.216832389472213
3393,0.1,7.0,5.0,92.0,791884.5311676061,815300.8360862287,760151.8403717801,741992.8360862287,-2.957035274334261,4.007237109309015,6.3003750064184025,6.764251092785081,8.991527636830083
3394,0.1,7.0,5.0,93.0,861233.534714551,768277.0602280435,768865.534714551,689944.534714551,10.79341093206701,10.725081673766297,19.888798229016057,-0.07659664943435923,10.195869376893995
3395,0.1,7.0,5.0,94.0,808003.2765419049,728033.7760547572,773927.7760547572,728586.1095986528,9.897175272531252,4.217247810303958,9.828817437862622,-6.303828408717703,-0.0758664724168079
3396,0.1,7.0,5.0,95.0,1004996.7380247207,936133.7380247207,1031465.6077277969,710905.9442340627,6.852062041051732,-2.6337269268256196,29.262860531137765,-10.183573759902108,24.059360820164176
3397,0.1,7.0,5.0,96.0,749921.9531029216,637312.9732800337,647456.9531029216,625406.9732800337,15.016093255698186,13.663421850238512,16.603725135354065,-1.591679480598096,1.8681559138399233
3398,0.1,7.0,5.0,97.0,1272096.1005210823,1101363.9409152246,1222452.9409152246,1078870.9409152246,13.421325600787672,3.9024692855769785,15.189509623267286,-10.99445837126064,2.042285857053618
3399,0.1,7.0,5.0,98.0,1064918.3566395515,996531.4992428969,1003474.3566395515,977222.4992428969,6.421793461468315,5.769831989176357,8.234984104639436,-0.6967022519538325,1.9376206386521435
3400,0.1,7.0,5.0,99.0,1287543.7577209822,1115658.7577209822,1303124.091265832,1113207.091265832,13.349837546822112,-1.2100818672312827,13.540251770839607,-16.80310688617689,0.21975056783117725
3401,0.1,7.0,6.0,0.0,983013.9400524538,978250.594722857,965459.9400524538,940649.9400524538,0.48456538971793267,1.7857325603198786,4.309603177930462,1.3075028770135197,3.843662848071732
3402,0.1,7.0,6.0,1.0,1000069.0520517227,862890.0520517227,959614.0520517227,842644.0520517227,13.716952816264653,4.04522066921312,15.741413023133738,-11.209307578644127,2.34630124102838
3403,0.1,7.0,6.0,2.0,958987.6786872259,773679.6786872259,1100925.678687226,752995.0074524295,19.32329310567068,-14.800815813848764,21.48022084254338,-42.29734979665858,2.673544595341318
3404,0.1,7.0,6.0,3.0,1385935.3466975782,1076730.0556278552,1365987.2060617774,1022562.0556278552,22.31022477394062,1.4393269269979605,26.218632199227244,-26.864407557124668,5.030787402736142
3405,0.1,7.0,6.0,4.0,834705.1357479718,834544.1357479718,808309.1357479718,784085.1227456795,0.01928824840112303,3.1623143155033757,6.064418539480079,3.143632418731996,6.046296515769987
3406,0.1,7.0,6.0,5.0,834544.588604329,701725.3133405071,953753.3514377841,638637.588604329,15.915180216547265,-14.28428923526025,23.47471934694704,-35.915483353096924,8.990373232490931
3407,0.1,7.0,6.0,6.0,633878.8527816503,568240.8527816503,575117.1948410764,537737.1948410764,10.354975514952233,9.270171687020339,15.167197567591266,-1.2101104708971706,5.3680860485923345
3408,0.1,7.0,6.0,7.0,1017374.9572744243,865563.2287739024,871283.9572744243,852780.9572744243,14.921905381593989,14.359602519741772,16.17830268212537,-0.6609255465513999,1.4767576850029354
3409,0.1,7.0,6.0,8.0,785632.9024611573,712638.9024611573,768429.1630123298,689875.9464710478,9.291107815282587,2.189793654890623,12.18851141418989,-7.828685798445225,3.1941781330623025
3410,0.1,7.0,6.0,9.0,865292.0545695205,801798.0545695205,865292.0545695205,650180.8885480843,7.337869296810777,0.0,24.85994929520683,-7.918951616076128,18.90964503559919
3411,0.1,7.0,6.0,10.0,923993.8996906062,815715.8306179254,874277.4574998381,769848.8306179254,11.71848311000073,5.380602859760799,16.68247692157874,-7.179170083967941,5.622914044129141
3412,0.1,7.0,6.0,11.0,677466.3945786776,620730.3945786776,667758.7607125976,596777.6333301887,8.374732747486998,1.4329321636857324,11.910371037469684,-7.576295046070792,3.858802703667654
3413,0.1,7.0,6.0,12.0,1083588.064928698,913339.0666705191,1087256.064928698,773892.0666705191,15.711597771186371,-0.3385050203779571,28.58060256307432,-19.04188757546251,15.267823866150747
3414,0.1,7.0,6.0,13.0,678006.9192708367,633117.9192708367,693271.5987032489,617388.5987032489,6.620728892896244,-2.251404668381343,8.94066400277742,-9.501180996691938,2.4844219518700954
3415,0.1,7.0,6.0,14.0,458201.927577503,460775.927577503,463626.927577503,430192.92757750297,-0.5617610588433455,-1.183975813607284,6.112807108447279,-0.6187389204529263,6.6372824988466785
3416,0.1,7.0,6.0,15.0,840945.8322832875,842551.8322832875,835675.8322832875,835545.8322832875,-0.19097543959989452,0.6266753217256812,0.64213410575307,0.8160922256101761,0.8315215434300312
3417,0.1,7.0,6.0,16.0,867160.638687422,955554.2818530063,858766.638687422,851468.2818530063,-10.193456577939395,0.9679867403466998,1.8096251299146184,10.128952902381869,10.892735449644674
3418,0.1,7.0,6.0,17.0,862910.9420444812,817472.9420444812,901094.1862277137,819192.9420444812,5.265665062995316,-4.424934523690891,5.0663397425949475,-10.2292369425828,-0.21040451757318343
3419,0.1,7.0,6.0,18.0,825231.0588589808,734745.2456656157,814605.2456656157,725908.2456656157,10.964906400696648,1.2876167322224967,12.035758001001007,-10.869073392595245,1.2027297967739066
3420,0.1,7.0,6.0,19.0,723007.4165163958,713081.1971194885,736551.9026852997,691389.1971194885,1.372906995163881,-1.8733536972779927,4.373152843887908,-3.2914492291511577,3.0420098142575407
3421,0.1,7.0,6.0,20.0,972133.0890726811,855591.858841799,812463.5350331211,766732.5350331211,11.988197042243568,16.4246599395016,21.128851218868792,5.040759021136546,10.385714039982252
3422,0.1,7.0,6.0,21.0,980915.2847820937,827379.3991866151,1138381.2847820937,827483.8587010566,15.652308408017717,-16.05296629004822,15.641659219850093,-37.58878767119656,-0.012625346309580218
3423,0.1,7.0,6.0,22.0,1005567.0500488414,818073.0500488414,966393.9877165158,723513.9877165158,18.64559901708128,3.8956191265836466,28.049155182503842,-18.130524854573707,11.558755336907891
3424,0.1,7.0,6.0,23.0,623497.9806283845,612018.9806283845,612018.9806283845,612018.9806283845,1.8410645032773059,1.8410645032773059,1.8410645032773059,0.0,0.0
3425,0.1,7.0,6.0,24.0,940749.3743065363,736915.3060677237,938877.5517694507,670743.5517694507,21.667202105668878,0.19897143577325452,28.70114293045559,-27.40643925275808,8.979560304069967
3426,0.1,7.0,6.0,25.0,1091948.4348324453,922518.116646787,1091168.1166467872,767298.116646787,15.516329597711877,0.07146108376243339,29.731286554339395,-18.281483794921794,16.825685826550604
3427,0.1,7.0,6.0,26.0,1159594.0950408836,975328.2931182596,1155940.0950408836,814261.4946126419,15.890543312582786,0.3151102627744212,29.780472486457985,-18.518052146850273,16.51411116052677
3428,0.1,7.0,6.0,27.0,798351.6410033134,783027.2967398781,782408.6410033134,748768.6410033134,1.9194980603004266,1.9969896949123742,6.210671770861208,0.07900819538993575,4.375154720557016
3429,0.1,7.0,6.0,28.0,723915.7127700392,721265.7127700392,695245.542263843,699704.7127700392,0.3660647162719903,3.9604293704982263,3.344450130438172,3.6075706976649546,2.989328290290472
3430,0.1,7.0,6.0,29.0,574078.3333329483,574078.3333329483,574078.3333329483,574078.3333329483,0.0,0.0,0.0,0.0,0.0
3431,0.1,7.0,6.0,30.0,630137.4905873102,630137.4905873102,630137.4905873102,623274.1358820258,0.0,0.0,1.0891836794042302,0.0,1.0891836794042302
3432,0.1,7.0,6.0,31.0,830003.6593232182,793739.6593232182,776568.7534973169,761720.6593232182,4.36913736375205,6.437912077336133,8.22683119923564,2.163291908652023,4.033942316464443
3433,0.1,7.0,6.0,32.0,1185571.3051038787,920905.6921774643,1174758.3051038787,855773.7237373991,22.323888220559176,0.9120497395179934,27.81760826588014,-27.565538478341328,7.0725991807110935
3434,0.1,7.0,6.0,33.0,786231.8981725823,771115.3847680483,752254.3847680483,738858.8981725823,1.92265328329579,4.32156383930835,6.0253215508182505,2.445937452755322,4.183094674627558
3435,0.1,7.0,6.0,34.0,1134740.9638012534,1024703.9638012534,1142952.9638012534,828909.9638012534,9.697102996210567,-0.7236893936119776,26.951613606642074,-11.539820687463937,19.107372169585485
3436,0.1,7.0,6.0,35.0,827916.9691299256,832053.9691299256,827951.9691299256,801324.0906102785,-0.4996877892655897,-0.004227477066544752,3.2120224021490995,0.4929968670529196,3.6932554449299877
3437,0.1,7.0,6.0,36.0,1218581.7357521984,931540.4814227014,1221411.4814227014,875864.7357521984,23.55535504167999,-0.23221632061933686,28.12425214862176,-31.11738091696161,5.976739259411663
3438,0.1,7.0,6.0,37.0,971894.0248511971,843637.9984331813,890366.0248511971,843716.9984331813,13.19650323374018,8.38856890929877,13.188374775494736,-5.538871708576416,-0.009364205991991842
3439,0.1,7.0,6.0,38.0,892841.0133958902,751901.9748590507,1088171.9748590507,741301.0133958902,15.785457480361787,-21.877462900166947,16.972786613332513,-44.72258502353797,1.4098861045214954
3440,0.1,7.0,6.0,39.0,1174638.4443301086,987807.4443301086,1257933.4443301086,924697.4443301086,15.9054048419596,-7.091118156574791,21.278121894140824,-27.34601784492408,6.388896982123745
3441,0.1,7.0,6.0,40.0,855826.6444154619,936283.7421226534,783694.0111419566,777448.6444154619,-9.40109755079482,8.428416402339597,9.158163105979593,16.2973812441472,16.964419070985432
3442,0.1,7.0,6.0,41.0,663028.4971707431,629224.1648706573,627580.1006060871,622820.1648706573,5.09847351121931,5.346436347143503,6.064344514852936,0.26128434926018496,1.01776129359501
3443,0.1,7.0,6.0,42.0,674618.401441209,665054.8406745614,658788.7770733426,646257.7770733426,1.4176252450595221,2.3464560607966067,4.203950604857312,0.9421875036445458,2.8263930207850385
3444,0.1,7.0,6.0,43.0,876189.1724890997,750632.1724890997,924887.1724890997,720317.4472200247,14.32989632174004,-5.5579321828022055,17.789734244977122,-23.21443263245294,4.038559281112512
3445,0.1,7.0,6.0,44.0,789100.6622993564,768555.6915388382,912099.7653843988,759113.6622993564,2.603593146234643,-15.587251280037691,3.8001488824785716,-18.677120659681783,1.2285419707941407
3446,0.1,7.0,6.0,45.0,682619.3006039512,673487.9519520095,701103.9519520095,624174.3006039512,1.3376927144988044,-2.7079004844580066,8.56187335287626,-4.100444546923065,7.32212821404297
3447,0.1,7.0,6.0,46.0,858370.4213381524,661311.310068004,849627.4213381524,680242.4213381524,22.957351088932455,1.0185579305458992,20.751880024279988,-28.476166731638614,-2.8626625587579473
3448,0.1,7.0,6.0,47.0,541861.7934107012,520984.7934107012,532603.7934107012,485615.7934107012,3.852827465208714,1.7085537516358806,10.380137644686945,-2.230199450531859,6.788873772774019
3449,0.1,7.0,6.0,48.0,1060129.9497193983,857384.5816882934,1110353.1702314108,785994.9497193983,19.12457695254896,-4.737458886554981,25.85862233894625,-29.504681323402366,8.326442239994602
3450,0.1,7.0,6.0,49.0,702569.9383867888,644529.9383867888,653823.5301828872,618212.5301828872,8.261099262696748,6.938299739358481,12.006976614684012,-1.4419177826494098,4.0831940669462385
3451,0.1,7.0,6.0,50.0,796015.8261785223,719359.9717569049,730570.8261785223,696165.8261785223,9.629941001251634,8.221570205982646,12.543720453317553,-1.558448462768509,3.224275257036486
3452,0.1,7.0,6.0,51.0,1187318.2368350525,989794.8181679727,1186428.341653976,773405.3416539759,16.636097428571762,0.07495001369209402,34.86115873065455,-19.866089403251813,21.862053886533335
3453,0.1,7.0,6.0,52.0,477250.4264219437,474609.4264219437,498293.4264219437,435826.58571009495,0.553378237878211,-4.409215547016734,8.679686474543946,-4.990208512829691,8.171527692618879
3454,0.1,7.0,6.0,53.0,880523.2607738065,812916.3730381147,839135.3730381147,810967.7984272882,7.678035407750456,4.700374150175197,7.899332754184456,-3.225301011223535,0.23970173014773288
3455,0.1,7.0,6.0,54.0,624236.8356167664,560313.4554619121,602017.8356167664,571189.4554619121,10.240244808958748,3.5593862348810132,8.497957366204082,-7.443044558063298,-1.9410563665714624
3456,0.1,7.0,6.0,55.0,882263.6421647463,818926.6421647463,890008.1580169037,784075.2831779758,7.17891987984392,-0.8778006348709122,11.129140349233122,-8.679839217864604,4.255736373974182
3457,0.1,7.0,6.0,56.0,891482.6867823047,759896.6867823047,855150.6867823047,676671.2601377368,14.760353953136569,4.075457722138813,24.095972903287986,-12.535125058031525,10.952202857598497
3458,0.1,7.0,6.0,57.0,858474.601326158,696555.6115622548,670718.601326158,619051.601326158,18.86124406170821,21.870885837502644,27.889351604595305,3.709253045589399,11.126751252820803
3459,0.1,7.0,6.0,58.0,758695.4398340811,698714.5954584405,740909.4398340811,665671.4398340811,7.9057868581308215,2.3442871890583152,12.261046411501221,-6.0389241401141405,4.72913487697779
3460,0.1,7.0,6.0,59.0,757246.0856564738,772306.0856564738,853106.0856564738,722980.3146856911,-1.9887854536671716,-12.65902879073938,4.525050920676182,-10.46217315914565,6.3868163008005885
3461,0.1,7.0,6.0,60.0,538009.3138586562,524089.31385865627,524089.31385865627,524089.31385865627,2.5873158031715695,2.5873158031715695,2.5873158031715695,0.0,0.0
3462,0.1,7.0,6.0,61.0,1136449.4890596422,870448.4890596422,1056389.4890596422,787665.0791757754,23.406319643832404,7.044747766682163,30.690709375255143,-21.361516774056867,9.51043179744029
3463,0.1,7.0,6.0,62.0,600975.0151620447,700280.6910886657,576806.0151620447,576806.0151620447,-16.524093917589013,4.021631413992004,4.021631413992004,17.632169142728422,17.632169142728422
3464,0.1,7.0,6.0,63.0,785702.1398363474,840173.6367333385,830451.1398363474,712769.6367333385,-6.932843139301723,-5.695415314679007,9.282462068666371,1.1572009013271205,15.16400829896982
3465,0.1,7.0,6.0,64.0,681965.8152979508,624831.8827416,704313.8152979508,617261.8827416,8.377829397707993,-3.2769971014215957,9.487855711371923,-12.72053087425767,1.2115258854565496
3466,0.1,7.0,6.0,65.0,653995.6588289625,696700.6588289625,642685.6588289625,634519.998311996,-6.529859858162837,1.729369277504313,2.977949509915615,7.752970994858853,8.925018188081205
3467,0.1,7.0,6.0,66.0,598071.3329060307,605439.3187726714,576323.3329060307,564993.3329060307,-1.231957704917844,3.63635553209454,5.530778383788081,4.809067558688418,6.680435943379362
3468,0.1,7.0,6.0,67.0,631303.9519593881,625167.1685477023,645023.9519593881,579285.1685477023,0.9720806265569875,-2.17327959969473,8.239895101279552,-3.17623579910862,7.339156998053243
3469,0.1,7.0,6.0,68.0,635411.615933215,688620.615933215,680737.4786973282,605629.4786973282,-8.373941971748993,-7.1333072338540955,4.6870621324960196,1.1447721798458765,12.051793878319723
3470,0.1,7.0,6.0,69.0,604676.5615070544,591272.5615070544,589784.5615070544,589784.5615070544,2.216722269934325,2.4628042408133366,2.4628042408133366,0.25166058715921774,0.25166058715921774
3471,0.1,7.0,6.0,70.0,608631.214256756,675337.1124396676,639976.1124396676,593112.214256756,-10.959986379333339,-5.150064184793596,2.5498199297831583,5.236051647192577,12.17538569528226
3472,0.1,7.0,6.0,71.0,815057.3148877622,805244.8475680593,841069.8475680593,794303.1381181245,1.2038990559889737,-3.1914973591616955,2.546345685210579,-4.448957370940777,1.3588052730769067
3473,0.1,7.0,6.0,72.0,558149.5248820658,558149.5248820658,558149.5248820658,548288.5248820658,0.0,0.0,1.7667308777309412,0.0,1.7667308777309412
3474,0.1,7.0,6.0,73.0,759240.1184223088,693551.9691632106,779027.9691632106,649209.1184223088,8.651828013988164,-2.606270435500784,14.492253152881727,-12.324382858162616,6.393587317530456
3475,0.1,7.0,6.0,74.0,784927.5320570044,683940.5320570044,787039.5320570044,633509.9261907977,12.865773702108584,-0.2690694253602279,19.290647821894744,-15.074263794532213,7.3735366603486305
3476,0.1,7.0,6.0,75.0,616136.0589304848,619014.0589304848,598662.0589304848,575077.4512487225,-0.46710462052744567,2.8360618968368954,6.663886504716765,3.2878090095665384,7.097836801586503
3477,0.1,7.0,6.0,76.0,633360.2443262751,666103.624097227,781045.624097227,641133.624097227,-5.169787662593517,-23.317753378734633,-1.227323603050064,-17.255873687188142,3.7486659877946082
3478,0.1,7.0,6.0,77.0,963722.8110926508,935858.7033232878,963722.8110926508,718277.0116376285,2.8912989760791463,0.0,25.46850573939828,-2.97738405064952,23.24941691657236
3479,0.1,7.0,6.0,78.0,773696.4309288373,701275.0601671978,773696.4309288373,689161.0008150397,9.360437487697366,0.0,10.926175530150909,-10.32709914771142,1.727433362491156
3480,0.1,7.0,6.0,79.0,653840.0014372821,821590.0006806509,811095.0014372821,610171.2963734441,-25.65612365022299,-24.050991015281937,6.678805972079508,1.2774010436682797,25.73287212990126
3481,0.1,7.0,6.0,80.0,688196.0125400749,625733.1996628578,666603.0125400749,611636.1996628578,9.07631136174009,3.1376235268062675,11.124710327024578,-6.53150782142254,2.2528771060246444
3482,0.1,7.0,6.0,81.0,702969.0437303768,702969.0437303768,674600.2791508724,680628.2791508724,0.0,4.035563846305755,3.178058092138857,4.035563846305755,3.178058092138857
3483,0.1,7.0,6.0,82.0,809593.1600332424,704705.9392933086,751992.9392933086,705871.9392933086,12.955546800275219,7.11471188041765,12.811523844355962,-6.710174749970211,-0.1654590851283707
3484,0.1,7.0,6.0,83.0,782338.1995209049,771776.1995209049,766103.1995209049,749742.1995209049,1.3500555139028172,2.0751894781492366,4.166484522929013,0.7350576505885547,2.854972725730339
3485,0.1,7.0,6.0,84.0,709799.727850498,634435.727850498,690853.727850498,611770.727850498,10.617642842471417,2.6692036156979917,13.810797067626858,-8.892626553543442,3.572465894502856
3486,0.1,7.0,6.0,85.0,1034076.8293394519,886764.8293394519,1258575.927966554,885882.9127930296,14.245750008159455,-21.71009853982588,14.331035406826171,-41.92894060808241,0.09945326170403335
3487,0.1,7.0,6.0,86.0,825953.836154772,791041.3861866975,804470.836154772,790619.836154772,4.226925094338124,2.600992823038889,4.277963059593915,-1.6976924599119392,0.053290515425201725
3488,0.1,7.0,6.0,87.0,1012356.8038579698,876253.7461532755,949453.8038579698,872472.5165435778,13.444178691348938,6.213520742912404,13.817686292156074,-8.353751185206354,0.43152221902584487
