,LP1_c1_surpass_rade,LP1_makespan,LP1_makespan_c1,LP1_makespan_c2,LP1_workload_rade,LP2_c1_surpass_rade,LP2_makespan,LP2_makespan_c1,LP2_makespan_c2,LP2_workload_rade,LP3_c1_surpass_rade,LP3_makespan,LP3_makespan_c1,LP3_makespan_c2,LP3_workload_rade,LP4_c1_surpass_rade,LP4_makespan,LP4_makespan_c1,LP4_makespan_c2,LP4_workload_rade,NP_c1_surpass_rade,NP_makespan_c1,NP_makespan_c2,NP_workload_rade,P_c1_surpass_rade,P_makespan,P_makespan_c1,P_makespan_c2,P_workload_rade
new_76,0.0,730450.0,406658.0,730450.0,93.07810141854242,0.0,694058.0,406658.0,694058.0,95.2860614048717,0.0,730450.0,406658.0,730450.0,93.07810141854242,0.0,730450.0,406658.0,730450.0,93.0781090505493,8.213971335063762,443050.0,706278.0,96.19886851978936,0.0,730450.0,406658.0,730450.0,93.07810141854242
new_77,0.0,650491.0,113706.0,650491.0,84.85204736504933,0.0,650491.0,113706.0,650491.0,84.85204736504933,0.0,650491.0,113706.0,650491.0,84.85204736504933,0.0,650491.0,113706.0,650491.0,84.85204736504933,0.0,113706.0,650491.0,84.85204736504933,0.0,650491.0,113706.0,650491.0,84.85204736504933
new_78,0.0,759834.0,406658.0,759834.0,96.9588574519052,8.213971335063762,713198.0,443050.0,713198.0,99.3908392774034,0.0,759834.0,406658.0,759834.0,96.9588574519052,0.0,759834.0,406658.0,759834.0,96.9588574519052,8.213971335063762,443050.0,720978.0,99.20880609013908,0.0,759834.0,406658.0,759834.0,96.9588574519052
new_79,0.0,694058.0,486498.0,694058.0,93.591758372575,0.0,694058.0,486498.0,694058.0,92.84530410960969,0.0,694058.0,486498.0,694058.0,92.84530410960969,0.0,694058.0,486498.0,694058.0,93.591758372575,0.0,486498.0,694058.0,93.591758372575,0.0,694058.0,486498.0,694058.0,92.34506101977168
new_80,2.693174961095055,964546.0,692714.0,964546.0,98.95691848639422,0.0,964546.0,674058.0,964546.0,96.84707501007156,0.0,964546.0,674058.0,964546.0,96.84707501007156,0.0,1139666.0,674058.0,1139666.0,98.89405029417026,2.693174961095055,692714.0,964546.0,98.95691848639422,0.0,1021878.0,674058.0,1021878.0,97.86065703856532
new_81,3.443348809687907,917390.0,594886.0,917390.0,99.99993543486394,0.0,917390.0,574402.0,917390.0,99.99993543486394,0.0,917390.0,574402.0,917390.0,99.99993543486394,3.443348809687907,907346.0,594886.0,907346.0,99.99993543486394,3.443348809687907,594886.0,906090.0,99.99993543486394,0.0,917390.0,574402.0,917390.0,99.99993543486394
new_82,0.0,976986.0,490490.0,976986.0,99.00676433800244,0.0,976986.0,490490.0,976986.0,99.00676433800244,0.0,976986.0,490490.0,976986.0,99.00676433800244,0.0,976986.0,490490.0,976986.0,99.00676433800244,0.0,490490.0,976986.0,99.00676433800244,0.0,976986.0,490490.0,976986.0,99.00676433800244
new_83,0.0,671914.0,461202.0,671914.0,99.67280264915232,10.210144730028071,671914.0,513646.0,671914.0,99.33684771683632,0.0,671914.0,461202.0,671914.0,99.67280264915232,0.0,671914.0,461202.0,671914.0,99.67280264915232,10.210144730028071,513646.0,593602.0,98.91709747622753,0.0,671914.0,461202.0,671914.0,99.67280264915232
new_84,0.0,731390.0,674058.0,731390.0,99.7910568834466,0.0,675418.0,674058.0,675418.0,99.79934526889788,0.0,675418.0,674058.0,675418.0,99.79934526889788,0.0,674058.0,674058.0,674058.0,99.80970330504404,0.0,674058.0,674058.0,99.7910568834466,0.0,675418.0,674058.0,675418.0,99.79934526889788
new_85,0.0,780979.0,406658.0,780979.0,97.89591947939164,8.213971335063762,833539.0,443050.0,833539.0,99.11607377804368,0.0,780979.0,406658.0,780979.0,97.89591947939164,0.0,780979.0,406658.0,780979.0,97.89591947939164,8.213971335063762,443050.0,833539.0,98.71111569374727,0.0,780979.0,406658.0,780979.0,97.89591947939164
new_86,0.0,774058.0,490490.0,774058.0,94.19275468182155,0.0,774058.0,490490.0,774058.0,94.19275468182155,0.0,774058.0,490490.0,774058.0,94.19275468182155,0.0,774058.0,490490.0,774058.0,94.19275468182155,0.0,490490.0,774058.0,94.19275468182155,0.0,774058.0,490490.0,774058.0,94.19275468182155
new_87,0.0,747162.0,370266.0,747162.0,95.58377804150096,5.124709813306821,747162.0,390266.0,747162.0,93.38832009943992,0.0,747162.0,370266.0,747162.0,95.58377804150096,0.0,747162.0,370266.0,747162.0,95.58377804150096,5.9727872499276256,393786.0,747162.0,93.91455524495842,0.0,747162.0,370266.0,747162.0,95.58377804150096
new_88,3.5813363492920174,831746.0,581794.0,831746.0,99.99993049478677,0.0,806654.0,560958.0,806654.0,99.99993049478677,0.0,806654.0,560958.0,806654.0,99.99993049478677,0.0,806654.0,560958.0,806654.0,99.99993049478677,3.5813363492920174,581794.0,831746.0,99.99993049478677,0.0,806654.0,560958.0,806654.0,99.99993049478677
new_89,5.664536477002792,1030186.0,701346.0,1030186.0,96.91898577082426,0.0,1018846.0,661618.0,1018846.0,96.87756050643225,0.0,1018846.0,661618.0,1018846.0,96.87756050643225,0.0,986682.0,661618.0,986682.0,98.99329763627384,6.135634290772998,704866.0,1030186.0,96.89885036855485,0.0,1018846.0,661618.0,1018846.0,96.87756050643225
new_90,0.0,838310.0,574058.0,838310.0,97.44003798591552,0.0,838310.0,574058.0,838310.0,97.44003798591552,0.0,838310.0,574058.0,838310.0,97.44003798591552,0.0,780978.0,574058.0,780978.0,99.13151082492791,14.835518605223882,674058.0,888082.0,96.3379297796856,0.0,838310.0,574058.0,838310.0,97.44003798591552
new_91,0.0,390490.0,390490.0,322710.0,99.99987439016424,0.0,390490.0,390490.0,322710.0,99.99987439016424,0.0,390490.0,390490.0,322710.0,99.99987439016424,0.0,390490.0,390490.0,322710.0,99.99987439016424,0.0,390490.0,322710.0,99.99987439016424,0.0,390490.0,390490.0,322710.0,99.99987439016424
new_92,0.0,586050.0,586050.0,463050.0,98.61373312853972,0.0,586050.0,586050.0,553986.0,98.00226286427528,0.0,586050.0,586050.0,553986.0,98.00226286427528,0.0,586050.0,586050.0,484722.0,98.7469379903684,0.0,586050.0,463050.0,98.61373312853972,0.0,586050.0,586050.0,553986.0,98.00226286427528
new_93,2.1540776701828026,1152106.0,693754.0,1152106.0,94.71228881111438,0.0,1154146.0,678810.0,1154146.0,94.7269445340663,0.0,1154146.0,678810.0,1154146.0,94.7269445340663,5.308134620052395,1151411.0,716862.0,1151411.0,98.26700270498688,12.798002142763549,778434.0,1237843.0,99.18655802015024,0.0,1154146.0,678810.0,1154146.0,94.7269445340663
new_94,0.0,573986.0,535602.0,573986.0,88.81439373924484,0.0,573986.0,535602.0,573986.0,88.93729361878646,0.0,573986.0,535602.0,573986.0,88.93729361878646,0.0,573986.0,535602.0,573986.0,88.93729361878646,11.695227669164998,606538.0,483050.0,89.42062389462001,0.0,573986.0,535602.0,573986.0,88.93729361878646
new_95,0.0,552078.0,88614.0,552078.0,69.96782028643042,0.0,552078.0,88614.0,552078.0,69.96782028643042,0.0,552078.0,88614.0,552078.0,69.96782028643042,0.0,552078.0,88614.0,552078.0,69.96782028643042,0.0,88614.0,552078.0,69.96782028643042,0.0,552078.0,88614.0,552078.0,69.96782028643042
new_96,0.0,848062.0,406658.0,848062.0,96.058623496543,0.0,848062.0,406658.0,848062.0,98.1084877893551,0.0,848062.0,406658.0,848062.0,96.05862750204886,0.0,848062.0,406658.0,848062.0,96.058623496543,8.213971335063762,443050.0,776986.0,99.14546982804814,0.0,848062.0,406658.0,848062.0,96.058623496543
new_97,0.0,586498.0,586498.0,584358.0,94.67256382716477,0.0,601202.0,586498.0,601202.0,93.02624073785026,0.0,601202.0,586498.0,601202.0,93.02624073785026,0.0,586498.0,586498.0,584358.0,94.67256382716477,0.0,586498.0,584358.0,94.67256382716477,0.0,601202.0,586498.0,601202.0,93.02624073785026
new_98,0.0,880979.0,490490.0,880979.0,97.24781391783311,0.0,880979.0,490490.0,880979.0,97.24781391783311,0.0,880979.0,490490.0,880979.0,97.24781391783311,0.0,880979.0,490490.0,880979.0,97.24781391783311,0.0,490490.0,880979.0,97.24781391783311,0.0,880979.0,490490.0,880979.0,97.24781391783311
new_99,0.6674956357612407,493786.0,493786.0,406664.0,99.67475930186788,0.0,506659.0,490490.0,506659.0,99.67475930186788,0.0,506659.0,490490.0,506659.0,99.67475930186788,0.0,506659.0,490490.0,506659.0,99.67475930186788,0.6674956357612407,493786.0,406664.0,99.67475930186788,0.0,506659.0,490490.0,506659.0,99.67475930186788
new_100,0.0,694058.0,486498.0,694058.0,83.86074742085631,0.0,694058.0,486498.0,694058.0,83.86074742085631,0.0,694058.0,486498.0,694058.0,83.86074742085631,0.0,694058.0,486498.0,694058.0,83.86074742085631,0.0,486498.0,694058.0,83.86074742085631,0.0,694058.0,486498.0,694058.0,83.32885262219204
new_101,0.0,843630.0,574402.0,843630.0,91.02964632207582,0.0,846134.0,574402.0,846134.0,91.02966212126744,0.0,846134.0,574402.0,846134.0,91.02966212126744,0.0,843630.0,574402.0,843630.0,91.09365589640105,0.0,574402.0,843630.0,91.02964632207582,0.0,854595.0,574402.0,854595.0,90.75965141448428
new_102,0.0,933842.0,586498.0,933842.0,93.11531459794448,0.0,906779.0,586498.0,906779.0,94.20566199693133,0.0,906779.0,586498.0,906779.0,94.20566199693133,0.0,832130.0,586498.0,832130.0,97.1027994423268,0.0,586498.0,933842.0,93.11531459794448,0.0,832130.0,586498.0,832130.0,97.1027994423268
new_103,3.55967771185782,1049178.0,849178.0,1049178.0,97.38111804003144,3.55967771185782,1049178.0,849178.0,1049178.0,97.38111804003144,3.55967771185782,1049178.0,849178.0,1049178.0,97.38111804003144,3.55967771185782,1049178.0,849178.0,1049178.0,97.38111804003144,3.55967771185782,849178.0,1049178.0,97.38111804003144,0.0,1094071.0,818950.0,1094071.0,96.9886052289616
new_104,0.0,821386.0,519858.0,821386.0,92.49413257942273,0.7317306039832725,784994.0,523690.0,784994.0,96.7452981761972,0.0003847189627976,821386.0,519860.0,821386.0,92.34065333497556,0.0,821386.0,519858.0,821386.0,92.80209844679028,18.249752323442,635910.0,717554.0,99.30359223419256,0.0,821386.0,519858.0,821386.0,92.49413257942273
new_105,3.165107960177563,955622.0,696090.0,955622.0,99.88162069996405,0.0,929246.0,674058.0,929246.0,99.43435981760238,0.0,929246.0,674058.0,929246.0,99.43435981760238,3.165107960177563,955622.0,696090.0,955622.0,99.88162069996405,3.165107960177563,696090.0,955622.0,99.88162069996405,0.0,929246.0,674058.0,929246.0,99.43435981760238
new_106,2.180979845480689,678794.0,501426.0,678794.0,99.99991505905308,2.180979845480689,618718.0,501426.0,618718.0,99.99991505905308,2.180979845480689,618718.0,501426.0,618718.0,99.99991505905308,2.180979845480689,678794.0,501426.0,678794.0,99.99991505905308,2.180979845480689,501426.0,618718.0,99.99991505905308,0.0,755110.0,490490.0,755110.0,99.91818385124058
new_107,3.948682916813097,618718.0,506498.0,618718.0,99.99990773788518,3.948682916813097,618718.0,506498.0,618718.0,99.99990773788518,3.948682916813097,618718.0,506498.0,618718.0,99.99990773788518,3.948682916813097,618718.0,506498.0,618718.0,99.99990773788518,6.211467502573653,518718.0,586498.0,99.99990773788518,0.0,655110.0,486498.0,655110.0,99.958314869372
new_108,2.1540776701828026,1056098.0,693754.0,1056098.0,94.38975425246362,0.0,1058138.0,678810.0,1058138.0,92.55277216928197,0.0,1058138.0,678810.0,1058138.0,92.55277216928197,5.055430139561427,1045202.0,714954.0,1045202.0,98.21141833055624,14.034421184605447,789630.0,1139998.0,96.18070914255,0.0,1058138.0,678810.0,1058138.0,92.55277216928197
new_109,0.0,603442.0,586050.0,603442.0,84.9818239460353,0.0,586050.0,586050.0,402486.0,92.15835443446107,0.0,586050.0,586050.0,402486.0,92.15835443446107,0.0,586050.0,586050.0,402486.0,92.15835443446107,5.211315444708623,618270.0,322710.0,86.62190933778713,0.0,586050.0,586050.0,402486.0,92.15835443446107
new_110,4.086781555270593,826314.0,575514.0,826314.0,97.12011798569488,0.0,804050.0,551994.0,804050.0,95.77554842196086,0.0,804050.0,551994.0,804050.0,95.77554842196086,4.086781555270593,804050.0,575514.0,804050.0,97.3432335589153,9.80637571281515,612010.0,708530.0,98.35000905551478,0.0,804050.0,551994.0,804050.0,95.77554842196086
new_111,0.0,528894.0,494766.0,528894.0,87.09181002367745,0.0,528894.0,494766.0,528894.0,87.09181002367745,0.0,528894.0,494766.0,528894.0,87.09181002367745,0.0,528894.0,494766.0,528894.0,87.09181002367745,8.352566786080784,539858.0,437958.0,87.09181002367745,0.0,528894.0,494766.0,528894.0,87.09181002367745
new_112,0.0,843767.0,503466.0,843767.0,96.93364245381127,12.349539172913744,841858.0,574402.0,841858.0,97.15408135216796,0.0,841859.0,503466.0,841859.0,97.03223862403256,0.0,839258.0,503466.0,839258.0,97.2437090620609,12.349539172913744,574402.0,839454.0,97.25647511585233,0.0,843206.0,503466.0,843206.0,97.13462817338484
new_113,2.1540776701828026,693754.0,693754.0,241666.0,95.64484082889804,0.0,678810.0,678810.0,250366.0,96.17003757217554,0.0,678810.0,678810.0,250366.0,96.17003757217554,0.0,678810.0,678810.0,250366.0,96.17003757217554,2.1540776701828026,693754.0,241666.0,95.64484082889804,0.0,678810.0,678810.0,250366.0,96.17003757217554
new_114,0.0,695718.0,406658.0,695718.0,91.64783659372998,0.0,695718.0,406658.0,695718.0,91.04360747595808,0.0,695718.0,406658.0,695718.0,91.04360747595808,0.0,695718.0,406658.0,695718.0,91.64783659372998,0.0,406658.0,695718.0,91.64783659372998,0.0,695718.0,406658.0,695718.0,90.7953465254885
new_115,0.0,677434.0,677434.0,562710.0,99.99992237281464,0.0,677434.0,677434.0,646046.0,99.55790619318716,0.0,677434.0,677434.0,646046.0,99.55790619318716,0.0,677434.0,677434.0,574846.0,99.99992237281464,0.0,677434.0,562710.0,99.99992237281464,0.0,677434.0,677434.0,646046.0,99.55790619318716
new_116,0.0,974378.0,490490.0,974378.0,95.45754751596095,0.0,974378.0,490490.0,974378.0,95.45754751596095,0.0,974378.0,490490.0,974378.0,95.45754751596095,0.0,974378.0,490490.0,974378.0,95.45754751596095,0.0,490490.0,974378.0,95.45756439555495,0.0,974378.0,490490.0,974378.0,95.45754751596095
new_117,0.0,783650.0,661618.0,783650.0,98.05128173416252,0.0,798182.0,661618.0,798182.0,95.83082578904354,0.0,798182.0,661618.0,798182.0,95.83082578904354,0.0,774950.0,661618.0,774950.0,98.70418686227715,0.0,661618.0,783650.0,98.05128173416252,0.0,798182.0,661618.0,798182.0,95.83082578904354
new_118,0.0,584214.0,486498.0,584214.0,86.72750815565799,0.0,584214.0,486498.0,584214.0,86.72750815565799,0.0,584214.0,486498.0,584214.0,86.72750815565799,0.0,584214.0,486498.0,584214.0,86.72750815565799,0.0,486498.0,584214.0,86.72750815565799,0.0,588386.0,486498.0,588386.0,86.57593258318039
new_119,0.0,680978.0,390490.0,680978.0,99.99990898570483,0.0,680978.0,390490.0,680978.0,99.99990898570483,0.0,680978.0,390490.0,680978.0,99.99990898570483,0.0,680978.0,390490.0,680978.0,99.99990898570483,0.0,390490.0,680978.0,99.99990898570483,0.0,680978.0,390490.0,680978.0,99.99990898570483
new_120,4.199445280713992,664995.0,599222.0,664995.0,95.15673154946413,0.0,664995.0,574058.0,664995.0,94.2195900478442,0.0,664995.0,574058.0,664995.0,94.2195900478442,2.9189031959115064,664995.0,591318.0,664995.0,95.19310944425808,5.314393726970136,606278.0,665842.0,95.19310944425808,0.0,664995.0,574058.0,664995.0,94.2195900478442
new_121,0.0,810199.0,535602.0,810199.0,98.58477770784891,2.215657851016362,787935.0,547738.0,787935.0,98.60233127186362,2.215657851016362,787935.0,547738.0,787935.0,98.60233127186362,2.215657851016362,767574.0,547738.0,767574.0,98.75170733589805,10.06961351570082,595574.0,756634.0,98.50373100950948,0.0,787934.0,535602.0,787934.0,98.55586493414656
new_122,0.0,938310.0,574058.0,938310.0,99.49350145668306,0.0,938310.0,574058.0,938310.0,99.49350145668306,0.0,938310.0,574058.0,938310.0,99.49350145668306,0.0,880978.0,574058.0,880978.0,99.64489196155264,0.0,574058.0,938310.0,99.49350145668306,0.0,880978.0,574058.0,880978.0,99.64489196155264
new_123,5.6078363450917,967354.0,519630.0,967354.0,89.05198269105837,0.6674956357612407,976532.0,493786.0,976532.0,86.80157087586586,0.6674956357612407,976532.0,493786.0,976532.0,86.80157087586586,0.0,898566.0,490490.0,898566.0,93.28404002685686,5.6078363450917,519630.0,985594.0,86.8750566805291,0.0,967354.0,490490.0,967354.0,89.07844899895237
new_124,5.491344249088433,1113034.0,665338.0,1113034.0,98.47219920413688,7.06965910871101,1122659.0,676638.0,1122659.0,98.22331389255562,4.862180718917659,1060755.0,660938.0,1060755.0,97.66739839854588,5.491344249088433,1113034.0,665338.0,1113034.0,98.47219920413688,7.978130240971261,683318.0,1129570.0,98.52844829928031,0.0,1041922.0,628802.0,1041922.0,92.86393228219298
new_125,0.0,864547.0,574058.0,864547.0,95.08445818055723,0.0,864547.0,574058.0,864547.0,95.08445818055723,0.0,864547.0,574058.0,864547.0,95.08445818055723,0.0,864547.0,574058.0,864547.0,95.08445818055723,0.0,574058.0,864547.0,95.08445818055723,0.0,864547.0,574058.0,864547.0,95.08445818055723
new_126,2.180979845480689,501426.0,501426.0,390493.0,97.23196795646734,0.0,559102.0,490490.0,559102.0,97.58364357195724,0.0,559102.0,490490.0,559102.0,97.58364357195724,2.180979845480689,501426.0,501426.0,493422.0,97.63287136413278,2.180979845480689,501426.0,390493.0,97.23196795646734,0.0,559102.0,490490.0,559102.0,97.58364357195724
new_127,2.0041038037002514,861122.0,585798.0,861122.0,98.6216636178336,0.0,883990.0,574058.0,883990.0,98.52007056892644,0.0,883990.0,574058.0,883990.0,98.52007056892644,2.534525438635214,830894.0,588986.0,830894.0,99.44872735694248,15.148711248015656,676546.0,754811.0,99.95692851805308,0.0,883990.0,574058.0,883990.0,98.52007056892644
new_128,0.0,992203.0,519858.0,992203.0,96.50867015718764,0.7317306039832725,1102158.0,523690.0,1102158.0,98.61106038375648,0.7317306039832725,1102158.0,523690.0,1102158.0,98.61106038375648,0.7317306039832725,1106330.0,523690.0,1106330.0,99.62348000935911,13.88659742583114,603690.0,1069938.0,98.9217533035399,0.0,1112427.0,519858.0,1112427.0,99.00424180471153
new_129,0.0,798494.0,490490.0,798494.0,94.689733294879,16.369706290558536,871914.0,586498.0,871914.0,98.86187925098788,13.989261151813364,798494.0,570266.0,798494.0,97.69541449690858,13.989261151813364,798494.0,570266.0,798494.0,97.69541449690858,16.369706290558536,586498.0,871915.0,99.00641394623148,0.0,798494.0,490490.0,798494.0,94.689733294879
new_130,0.0,563810.0,97314.0,563810.0,99.92603693767622,0.0,563810.0,97314.0,563810.0,99.92603693767622,0.0,563810.0,97314.0,563810.0,99.92603693767622,0.0,563810.0,97314.0,563810.0,99.92603693767622,0.0,97314.0,563810.0,99.92603693767622,0.0,563810.0,97314.0,563810.0,99.92603693767622
new_131,0.0,788854.0,535602.0,788854.0,94.4254991285765,2.215657851016362,820990.0,547738.0,820990.0,93.6878989889416,2.215657851016362,820990.0,547738.0,820990.0,93.6878989889416,4.192201603468816,788854.0,559038.0,788854.0,95.0743714187335,17.945834648299023,652742.0,761770.0,98.42566371195775,0.0,788854.0,535602.0,788854.0,94.4254991285765
new_132,0.0,618718.0,486498.0,618718.0,94.12095277678588,0.0,618718.0,486498.0,618718.0,93.78795202649968,0.0,618718.0,486498.0,618718.0,93.78795202649968,0.0,618718.0,486498.0,618718.0,94.12095277678588,0.0,486498.0,618718.0,94.12095277678588,0.0,618718.0,486498.0,618718.0,93.1289698146387
new_133,0.0,731391.0,661618.0,731391.0,97.85982737796375,0.0,731391.0,661618.0,731391.0,98.02964148853758,0.0,731391.0,661618.0,731391.0,98.02964148853758,0.0,731391.0,661618.0,731391.0,98.02964148853758,0.0,661618.0,731391.0,97.85982737796375,0.0,731391.0,661618.0,731391.0,98.02964148853758
new_134,-0.6190023034712155,937194.0,674634.0,937194.0,99.99994675146674,0.0,960602.0,678810.0,960602.0,99.99994675146674,0.0,960602.0,678810.0,960602.0,99.99994675146674,5.055430139561427,1084950.0,714954.0,1084950.0,99.99994675146674,10.950278243484696,762282.0,1040043.0,99.99994675146674,0.0,960602.0,678810.0,960602.0,99.99994675146674
new_135,0.0,770067.0,586498.0,770067.0,91.36309549104604,0.0,770067.0,586498.0,770067.0,91.36309549104604,0.0,770067.0,586498.0,770067.0,91.36309549104604,0.0,770067.0,586498.0,770067.0,91.36309549104604,0.0,586498.0,770067.0,91.36309549104604,0.0,770067.0,586498.0,770067.0,91.36309549104604
new_136,4.1562587021666575,671914.0,481202.0,671914.0,96.998512832656,7.3135930095620125,671914.0,497594.0,671914.0,98.10740120291716,4.1562587021666575,671914.0,481202.0,671914.0,96.998512832656,0.0,671914.0,461202.0,671914.0,97.96015027358148,16.469795594579615,552138.0,665338.0,98.10740120291716,0.0,671914.0,461202.0,671914.0,97.6510397559239
new_137,0.0,783442.0,490490.0,783442.0,99.99992601996276,0.0,783442.0,490490.0,783442.0,99.99992601996276,0.0,783442.0,490490.0,783442.0,99.99992601996276,0.0,783442.0,490490.0,783442.0,99.99992601996276,0.0,490490.0,783442.0,99.99992601996276,0.0,783442.0,490490.0,783442.0,99.99992601996276
new_138,0.0,733606.0,461202.0,733606.0,97.93807739891515,10.210144730028071,742990.0,513646.0,742990.0,97.60291151055236,0.0,733606.0,461202.0,733606.0,97.93807739891515,0.0,733606.0,461202.0,733606.0,97.93807739891515,10.210144730028071,513646.0,681162.0,97.78241440453316,0.0,733606.0,461202.0,733606.0,97.93807739891515
new_139,0.676048705312537,1076986.0,590490.0,1076986.0,98.92927382427574,0.676048705312537,1072995.0,590490.0,1072995.0,98.60126163675,0.676048705312537,1072995.0,590490.0,1072995.0,98.60126163675,0.676048705312537,976987.0,590490.0,976987.0,99.27356841624362,0.676048705312537,590490.0,1076986.0,98.92927382427574,0.0,976986.0,586498.0,976986.0,97.50098052319404
new_140,0.0,575110.0,113706.0,575110.0,85.9965006349611,0.0,575110.0,113706.0,575110.0,85.9965006349611,0.0,575110.0,113706.0,575110.0,85.9965006349611,0.0,575110.0,113706.0,575110.0,85.9965006349611,0.0,113706.0,575110.0,85.9965006349611,0.0,575110.0,113706.0,575110.0,85.9965006349611
new_141,3.18513603185136,980271.0,696234.0,980271.0,99.98967038131129,0.0,856098.0,674058.0,856098.0,98.02154679874997,0.0,856098.0,674058.0,856098.0,98.02154679874997,3.18513603185136,980271.0,696234.0,980271.0,99.98967038131129,3.18513603185136,696234.0,980271.0,99.98967038131129,0.0,856098.0,674058.0,856098.0,98.02154679874997
new_142,2.1540776701828026,1107702.0,693754.0,1107702.0,93.9496836023911,0.0,1092378.0,678810.0,1092378.0,94.02101990929432,0.0,1092378.0,678810.0,1092378.0,94.02101990929432,5.308134620052395,1110714.0,716862.0,1110714.0,96.0919073190238,9.037673499907536,746254.0,1211978.0,88.8138906017874,0.0,1092378.0,678810.0,1092378.0,94.02101990929432
new_143,0.0,720386.0,390266.0,720386.0,93.11999135661644,0.0,720386.0,390266.0,720386.0,93.11999135661644,0.0,720386.0,390266.0,720386.0,93.11999135661644,0.0,720386.0,390266.0,720386.0,93.11999135661644,0.0,390266.0,720386.0,93.11999135661644,0.0,720386.0,390266.0,720386.0,93.11999135661644
new_144,1.929308761110599,969590.0,585702.0,969590.0,98.09160378447238,1.929308761110599,969590.0,585702.0,969590.0,98.09160378447238,1.929308761110599,969590.0,585702.0,969590.0,98.09160378447238,0.0,900919.0,574402.0,900919.0,99.79995136719768,1.929308761110599,585702.0,969590.0,98.09160378447238,0.0,900919.0,574402.0,900919.0,98.98721388751582
new_145,5.470885185374493,719406.0,665194.0,719406.0,99.93092739220162,0.0,810342.0,628802.0,810342.0,96.76969341193424,0.0,810342.0,628802.0,810342.0,96.76969341193424,5.470885185374493,719406.0,665194.0,719406.0,99.93092739220162,3.8867065099429854,654230.0,719738.0,99.99993233864372,0.0,810342.0,628802.0,810342.0,96.76969341193424
new_146,3.443348809687907,976190.0,594886.0,976190.0,98.43862559778758,7.299194680696544,976191.0,619630.0,976191.0,98.48985049770587,5.577236039649533,976191.0,608330.0,976191.0,98.53961096906488,1.929308761110599,973711.0,585702.0,973711.0,99.0743688136273,3.443348809687907,594886.0,975331.0,98.5444144202067,0.0,985618.0,574402.0,985618.0,98.28612988079578
new_147,0.0,606498.0,290490.0,606498.0,88.27728458034058,0.0,606498.0,290490.0,606498.0,88.27728458034058,0.0,606498.0,290490.0,606498.0,88.27728458034058,0.0,606498.0,290490.0,606498.0,88.27728458034058,0.0,290490.0,606498.0,88.27728458034058,0.0,606498.0,290490.0,606498.0,88.27728458034058
new_148,0.0,873954.0,574402.0,873954.0,97.88217190851908,0.0,880526.0,574402.0,880526.0,97.47955509332051,0.0,880526.0,574402.0,880526.0,97.47955509332051,0.0,862991.0,574402.0,862991.0,98.4894351772644,0.0,574402.0,873954.0,97.88217190851908,0.0,880526.0,574402.0,880526.0,97.47955509332051
new_149,0.0,704050.0,586050.0,704050.0,95.1283184247275,0.0,704050.0,586050.0,704050.0,96.7668596720343,0.0,704050.0,586050.0,704050.0,96.7668596720343,0.0,671914.0,586050.0,671914.0,97.553688791417,8.514597389298057,640594.0,580978.0,97.095108624573,0.0,704050.0,586050.0,704050.0,96.7668596720343
new_150,0.0,667186.0,290490.0,667186.0,89.26483653631372,0.0,667186.0,290490.0,667186.0,89.26483653631372,0.0,667186.0,290490.0,667186.0,89.26483653631372,0.0,667186.0,290490.0,667186.0,89.3239649713613,0.0,290490.0,667186.0,89.26483653631372,0.0,679406.0,290490.0,679406.0,88.74157195369439
new_151,4.1562587021666575,724438.0,481202.0,724438.0,99.67524155351454,4.1562587021666575,730770.0,481202.0,730770.0,99.4636619196357,4.1562587021666575,730770.0,481202.0,730770.0,99.4636619196357,4.366127674398351,724438.0,482258.0,724438.0,99.67963796393444,7.3135930095620125,497594.0,664114.0,99.29866432141948,0.0,727958.0,461202.0,727958.0,99.44947361886402
new_152,0.0,586050.0,586050.0,463050.0,98.61373312853972,0.0,586050.0,586050.0,553986.0,98.00226286427528,0.0,586050.0,586050.0,553986.0,98.00226286427528,0.0,586050.0,586050.0,484722.0,98.7469379903684,0.0,586050.0,463050.0,98.61373312853972,0.0,586050.0,586050.0,553986.0,98.00226286427528
new_153,0.0,1058842.0,490490.0,1058842.0,99.23727484033436,0.0,1058842.0,490490.0,1058842.0,99.23727484033436,0.0,1058842.0,490490.0,1058842.0,99.23727484033436,0.0,1058842.0,490490.0,1058842.0,99.23727484033436,0.0,490490.0,1058842.0,99.23727169640352,0.0,1058842.0,490490.0,1058842.0,99.23727484033436
new_154,0.0,674402.0,574058.0,674402.0,99.9999286273032,0.0,687259.0,574058.0,687259.0,99.9999286273032,0.0,687259.0,574058.0,687259.0,99.9999286273032,0.0,681662.0,574058.0,681662.0,99.9999286273032,0.0,574058.0,674402.0,99.9999286273032,0.0,687259.0,574058.0,687259.0,99.9999286273032
new_155,0.0,606498.0,290490.0,606498.0,81.07183473834174,0.0,606498.0,290490.0,606498.0,81.07183473834174,0.0,606498.0,290490.0,606498.0,81.07183473834174,0.0,606498.0,290490.0,606498.0,81.07183473834174,0.0,290490.0,606498.0,81.07183473834174,0.0,606498.0,290490.0,606498.0,78.97895068252065
new_156,0.676048705312537,992650.0,590490.0,992650.0,97.94908511909661,0.0,992650.0,586498.0,992650.0,98.88997946857916,0.0,992650.0,586498.0,992650.0,98.88997946857916,0.0,992650.0,586498.0,992650.0,98.88997946857916,0.676048705312537,590490.0,992650.0,97.94908511909661,0.0,992650.0,586498.0,992650.0,98.88997946857916
